G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190324LGHT0,20190324,HT,LG,0,B,69620,0,1,0,0, ,0,4,43,7,3,0,0,0,0,1,1,0,0,4,0,0,1,2,1,16,   L     ,0,39,3.0,0.0,10.0,51,1,227,44,0,1,604714,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004405286343612335,10655.960352422908,10655.955947136565,0,0,0,0,0,0
20190324LGHT0,20190324,HT,LG,0,B,69640,1,0,0,0,L,0,15,97,29,27,10,3,0,2,0,0,0,0,2,0,0,1,2,2,17,L   L     ,0,54,6.0,2.0,20.0,80,1,324,71,0,1,674354,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0030864197530864196,8325.586419753086,8325.583333333334,0,0,0,0,0,0
20190324LGHT0,20190324,LG,HT,0,T,76650,0,1,0,0, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,16,  W SW ,1,54,3.0,0.0,12.0,69,0,243,64,0,0,488454,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8040.658436213992,8040.658436213992,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,60146,0,1,0,0, ,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,  L    ,0,26,0.0,3.0,8.0,38,1,149,33,0,0,462006,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006711409395973154,12403.06711409396,12403.060402684563,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,63950,0,1,0,0, ,0,2,14,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,  W  ,0,29,0.0,0.0,4.0,35,0,137,32,0,0,336075,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,9812.642335766423,9812.642335766423,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,63991,0,1,0,0, ,1,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,   W  ,1,31,0.0,0.0,4.0,38,0,148,34,0,0,400066,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,10812.824324324325,10812.824324324325,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,64995,0,1,0,1, ,0,5,27,8,6,2,0,0,0,0,0,1,0,1,0,0,1,2,1,7,    W  ,1,36,0.0,0.0,6.0,46,0,175,40,0,0,465061,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,10630.194285714286,10630.194285714286,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,69940,1,0,0,0, ,0,15,82,22,14,1,0,0,0,0,0,1,0,5,0,2,3,2,2,10,     W  ,1,51,0.0,0.0,7.0,68,0,257,54,0,0,535001,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8327.073929961089,8327.073929961089,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,73117,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,S  L    ,0,29,0.0,3.0,8.0,41,1,162,36,0,0,535123,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006172839506172839,13213.135802469136,13213.12962962963,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,75867,0,1,0,0,L,0,3,24,5,5,2,2,0,0,0,0,0,0,0,0,0,2,2,2,12,L     W  ,1,54,2.0,0.0,9.0,73,0,281,59,0,0,610868,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8695.839857651246,8695.839857651246,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,77446,1,0,0,0, ,0,16,93,26,25,8,0,0,1,1,0,0,0,0,0,1,2,2,2,10, S  L    ,0,45,0.0,4.0,16.0,67,1,255,61,0,1,612569,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00392156862745098,9609.176470588236,9609.172549019608,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,77927,0,1,0,0, ,1,3,13,4,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,  S  L    ,1,48,0.0,4.0,16.0,71,1,268,65,0,1,690496,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0037313432835820895,10306.164179104477,10306.160447761193,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,99445,0,1,0,0,W,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12,W  S  L    ,1,51,0.0,4.0,16.0,74,1,280,68,0,1,789941,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0035714285714285713,11285.125,11285.121428571429,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,61268,0,1,0,0, ,0,3,21,5,3,1,0,0,0,0,0,1,0,1,0,0,2,1,1,13,   WS ,3,30,2.0,0.0,8.0,42,0,149,38,0,1,406058,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,10901.161073825504,10901.161073825504,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,62528,1,0,0,0, ,0,16,98,21,20,4,2,0,0,0,1,0,0,1,0,0,6,1,2,13,    L  ,0,43,3.0,2.0,18.0,65,2,256,60,0,0,478772,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0078125,7481.046875,7481.0390625,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,63543,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,1,1,2,14,     L  ,0,46,3.0,2.0,18.0,69,2,272,63,0,0,542315,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.007352941176470588,7975.452205882353,7975.444852941177,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,67828,0,1,0,0, ,0,1,16,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,13,    WS ,3,31,2.0,0.0,9.0,44,0,165,40,0,1,473886,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,11488.406060606061,11488.406060606061,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,69328,0,1,0,1, ,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,1,2,1,14,     WS ,3,34,2.0,0.0,11.0,49,0,178,45,0,1,543214,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,12207.32584269663,12207.32584269663,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,69343,1,0,0,0,L,0,17,94,23,21,5,2,0,1,1,0,1,0,1,0,0,4,2,2,18,L     WS ,3,51,4.0,1.0,16.0,72,0,272,66,0,2,612557,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,9008.45588235294,9008.45588235294,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,72523,0,1,0,0, ,1,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,1,2,16,      L  ,1,49,3.0,2.0,19.0,73,2,287,67,0,0,614838,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006968641114982578,8569.40418118467,8569.397212543554,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,75321,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,17,       L  ,1,52,3.0,2.0,19.0,76,2,298,70,0,0,690159,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006711409395973154,9264.114093959732,9264.107382550335,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,79545,0,1,0,0,W,0,2,10,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,19,W       L  ,1,54,3.0,2.0,20.0,79,2,308,73,0,0,769704,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006493506493506494,9996.392857142857,9996.386363636364,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,60768,0,1,0,0, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,2,2,2,13,  W   L ,0,54,1.0,1.0,9.0,67,0,270,59,0,0,548065,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8119.7,8119.7,0,0,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,62754,1,0,0,0,L,0,12,79,22,18,8,3,0,3,1,1,0,0,3,0,1,4,2,3,21,LL   L     ,0,66,9.0,5.0,28.0,102,2,403,89,0,2,737108,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004962779156327543,7316.4441687344915,7316.439205955336,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,64759,0,1,0,0, ,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,   W   L ,0,55,1.0,1.0,9.0,69,0,276,61,0,0,612824,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8881.728260869566,8881.728260869566,0,0,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,65616,0,1,0,1, ,0,6,22,8,7,2,0,0,0,0,0,0,0,1,0,0,1,3,3,22, LL   L     ,0,72,9.0,5.0,30.0,110,2,425,96,0,2,802724,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004705882352941176,7555.289411764706,7555.284705882353,0,0,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,65618,0,1,0,0, ,0,3,16,4,3,1,0,0,0,0,0,0,1,0,0,0,0,3,3,22,  LL   L     ,0,75,9.0,5.0,31.0,114,2,441,99,0,2,868342,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0045351473922902496,7876.356009070295,7876.351473922902,0,0,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,65665,0,1,0,0, ,0,6,37,12,10,5,2,0,0,0,0,0,0,2,0,0,2,3,3,24,   LL   L     ,0,81,11.0,5.0,36.0,126,2,478,109,0,2,934007,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0041841004184100415,7816.198744769875,7816.194560669456,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,65769,0,1,0,0, ,0,1,16,4,2,1,0,1,0,0,0,0,0,2,0,0,1,2,2,14,    W   L ,0,56,1.0,1.0,10.0,73,0,292,63,1,0,678593,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,9296.017123287671,9296.017123287671,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,66741,1,0,0,0, ,0,8,74,17,15,7,2,0,0,0,0,0,0,1,0,1,1,2,3,15,     W   L ,0,64,3.0,1.0,17.0,90,0,366,78,1,0,745334,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8145.945355191257,8145.945355191257,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,73738,0,1,0,0,W,0,7,45,9,7,0,0,0,0,0,0,0,0,2,0,0,1,2,3,16,W     W   L ,0,71,3.0,1.0,17.0,99,0,411,85,1,0,819072,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7971.715328467153,7971.715328467153,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,73801,0,1,0,0, ,1,6,18,7,7,0,0,0,0,0,0,0,0,0,0,0,2,2,3,18, W     W   L ,1,77,3.0,1.0,17.0,106,0,429,92,1,0,892873,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8325.37529137529,8325.37529137529,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,74857,0,1,0,1, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,19,  W     W   L ,1,78,3.0,1.0,17.0,107,0,432,93,1,0,967730,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8960.68287037037,8960.68287037037,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,60263,1,0,0,0, ,0,15,92,22,21,5,1,0,0,0,0,0,0,1,0,0,10,2,3,22, L     W  ,1,69,3.0,0.0,14.0,95,0,373,80,0,0,671131,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7197.3297587131365,7197.3297587131365,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,61329,0,1,0,1,W,0,3,18,5,4,1,0,0,1,0,0,0,0,1,0,0,0,3,3,22,W L     W  ,1,72,3.0,1.0,15.0,100,0,391,84,0,0,732460,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7493.411764705882,7493.411764705882,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,63950,0,1,0,0, ,1,3,29,5,3,0,0,0,0,0,0,0,0,2,0,0,3,3,3,25, W L     W  ,2,75,3.0,1.0,15.0,105,0,420,87,0,0,796410,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7585.064285714286,7585.064285714286,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,64995,0,1,0,0, ,0,3,24,4,4,1,0,0,0,0,0,0,0,0,0,0,2,3,3,27,  W L     W  ,2,78,3.0,1.0,16.0,109,0,444,91,0,0,861405,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7760.610360360361,7760.610360360361,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,65042,0,1,0,0, ,0,3,21,6,5,2,0,0,1,0,0,0,0,1,0,0,0,3,3,27,   W L     W  ,2,81,3.0,2.0,18.0,115,0,465,96,0,0,926447,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7969.6430107526885,7969.6430107526885,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,65056,0,1,0,0, ,0,6,41,8,7,2,0,0,0,0,0,0,0,1,0,0,2,2,2,12,     L  L ,1,54,2.0,4.0,19.0,81,0,342,71,0,5,671713,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7856.543859649123,7856.543859649123,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,65058,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,2,2,2,14,      L  L ,1,57,2.0,4.0,19.0,85,0,358,74,0,5,736771,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8232.326815642458,8232.326815642458,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,65062,0,1,0,0, ,0,5,28,9,6,2,0,0,1,0,0,1,0,2,2,0,2,2,2,16,       L  L ,1,62,2.0,5.0,21.0,94,0,386,80,0,5,801833,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8309.396373056994,8309.396373056994,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,67008,1,0,0,0, ,0,15,99,26,23,7,1,1,3,0,1,0,0,2,0,1,3,2,3,19,        L  L ,1,77,3.0,8.0,28.0,120,1,485,103,1,5,868841,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002061855670103093,7165.946391752577,7165.944329896907,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,69041,0,1,0,1,L,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,19,L        L  L ,1,77,3.0,9.0,29.0,121,1,486,104,1,5,937882,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00205761316872428,7719.442386831276,7719.440329218108,0,0,0,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,75340,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,20, L        L  L ,1,80,3.0,9.0,29.0,124,1,501,107,1,5,1013222,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001996007984031936,8089.8443113772455,8089.842315369261,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,76118,0,1,0,0, ,0,3,14,6,5,3,0,0,0,0,0,0,0,1,0,0,0,3,3,27,    W L     W  ,2,84,3.0,2.0,21.0,121,0,479,101,0,0,1002565,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8372.361169102296,8372.361169102296,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,79358,0,1,0,0, ,1,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,3,3,28,     W L     W  ,3,87,3.0,2.0,22.0,124,0,490,104,0,0,1081923,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8832.236734693877,8832.236734693877,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,60140,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,   W SW ,1,55,3.0,0.0,12.0,70,0,247,65,0,0,548594,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8884.376518218623,8884.376518218623,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,61101,1,0,0,0,W,0,15,84,21,21,8,3,0,1,0,0,0,0,0,0,0,7,2,3,23,W   W SW ,1,70,6.0,1.0,20.0,91,0,331,86,0,0,609695,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7368.175226586102,7368.175226586102,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,64893,0,1,0,0, ,0,3,23,5,4,1,1,0,0,0,0,0,0,1,0,0,0,2,2,20, SW   S W ,1,57,2.0,1.0,17.0,81,1,315,73,0,6,712305,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0031746031746031746,9045.431746031745,9045.42857142857,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,69159,0,1,0,0, ,1,6,21,6,6,0,0,0,0,0,0,0,0,0,0,0,2,2,3,25, W   W SW ,2,76,6.0,1.0,20.0,97,0,352,92,0,0,678854,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,7714.511363636364,7714.511363636364,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,69861,1,0,0,0,L,0,18,90,24,21,3,1,0,1,0,0,0,0,2,0,1,2,2,3,22,L SW   S W ,1,75,3.0,2.0,20.0,105,1,405,94,0,6,782166,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0024691358024691358,7725.372839506173,7725.37037037037,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,75250,0,1,0,1, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22, L SW   S W ,1,78,3.0,2.0,20.0,108,1,411,97,0,6,857416,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0024330900243309003,8344.961070559611,8344.958637469586,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,76650,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,27,  W   W SW ,2,78,6.0,1.0,20.0,99,0,360,94,0,0,755504,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8394.75,8394.75,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,78148,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,28,S  W   W SW ,2,81,6.0,1.0,20.0,102,0,371,97,0,0,833652,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8988.423180592992,8988.423180592992,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,79130,0,1,0,0, ,0,3,24,6,3,1,0,0,0,0,0,0,1,2,0,0,0,3,3,22,  L SW   S W ,1,81,3.0,2.0,21.0,114,1,435,100,0,6,936546,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022988505747126436,8612.188505747126,8612.186206896551,0,0,0,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,61365,0,1,0,1, ,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,13, W  S  L    ,1,54,0.0,4.0,16.0,77,1,301,71,0,1,851306,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0033222591362126247,11313.282392026578,11313.279069767443,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,64565,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,20, W       L  ,1,57,3.0,2.0,20.0,82,2,319,76,0,0,834269,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.006269592476489028,10461.291536050157,10461.28526645768,0,0,0,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,65496,0,1,0,0, ,0,1,29,6,5,3,1,0,0,0,0,0,0,1,0,0,0,3,2,13,  W  S  L    ,1,55,1.0,4.0,19.0,83,1,330,76,0,1,916802,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0030303030303030303,11112.99090909091,11112.987878787879,0,0,0,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,69435,1,0,0,0,L,0,18,110,25,24,6,1,0,0,0,0,0,0,1,0,0,3,3,3,16,L  W  S  L    ,1,73,2.0,4.0,25.0,108,1,440,100,0,1,986237,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022727272727272726,8966.025,8966.022727272726,0,0,0,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,69446,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16, L  W  S  L    ,1,75,2.0,4.0,25.0,110,1,446,102,0,1,1055683,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002242152466367713,9468.244394618834,9468.242152466368,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,69550,1,0,0,0,W,0,17,82,21,19,2,1,0,0,0,0,0,0,2,0,0,5,2,3,25,W W       L  ,1,74,4.0,2.0,22.0,103,2,401,95,0,0,903819,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004987531172069825,9015.887780548628,9015.882793017456,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,79293,0,1,0,1, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,1,3,3,26, W W       L  ,1,77,4.0,3.0,24.0,108,2,417,100,0,0,983112,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004796163069544364,9430.570743405277,9430.565947242207,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,79545,0,1,0,0, ,1,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,  W W       L  ,2,81,4.0,3.0,24.0,112,2,433,104,0,0,1062657,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.004618937644341801,9816.933025404158,9816.928406466513,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,62242,0,1,0,0, ,0,2,20,4,3,1,1,0,0,0,0,0,0,1,0,0,1,2,2,19, L     W S ,1,56,4.0,0.0,22.0,89,1,327,74,0,0,746037,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0030581039755351682,9126.06116207951,9126.058103975534,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,62360,0,1,0,1, ,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,2,3,2,20, L     WS ,3,55,4.0,1.0,16.0,76,0,288,70,0,2,674917,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,9374.111111111111,9374.111111111111,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,62363,0,1,0,0, ,0,2,15,5,3,1,1,0,0,0,0,0,0,2,0,0,0,3,2,20,  L     WS ,3,57,5.0,1.0,17.0,81,0,303,73,0,2,737280,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,9733.3300330033,9733.3300330033,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,62951,0,1,0,0,W,0,1,15,3,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,19,W L     W S ,1,57,4.0,0.0,22.0,92,1,342,75,0,0,808988,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0029239766081871343,9462.06725146199,9462.064327485381,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,65320,1,0,0,0, ,0,15,90,18,16,2,0,0,0,0,0,0,0,2,0,0,2,3,3,22,   L     WS ,3,72,5.0,1.0,19.0,99,0,393,89,0,2,802600,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0,8169.198473282443,8169.198473282443,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,67266,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19, W L     W S ,1,60,4.0,0.0,22.0,95,1,354,78,0,0,876254,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002824858757062147,9901.395480225989,9901.392655367232,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,68240,1,0,0,0, ,0,15,90,22,19,4,1,0,0,0,0,0,0,2,0,1,6,3,3,25,  W L     W S ,1,75,5.0,0.0,26.0,117,1,444,97,0,0,944494,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022522522522522522,8509.173423423423,8509.17117117117,0,0,0,0,0,0
