,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,ERA,K/9,BB/9,K/BB,WHIP,BABIP
96,20160402OBSS0,20160402,OB,SS,0,T,79229,1,0,0,0, ,0,16,92,28,25,12,2,0,1,0,0,2,0,1,0,0,4,1,0,0,0,5,5,2.25,2.4375,3.0,5,16,4,1,12,1,25,0,8.4375,6.75,1.6875,4.0,2.4375,0.55
97,20160403KTSK0,20160403,SK,KT,0,B,60841,1,0,0,0, ,0,18,112,25,19,1,1,0,0,0,0,0,0,5,0,1,8,0,0,0,1,2,2,1.5,1.0,0.857142857,2,18,8,5,1,0,19,0,3.0,12.0,7.5,1.6,1.0,0.09090909090909091
98,20160403KTSK0,20160403,SK,KT,0,B,64893,0,1,0,0, ,0,4,28,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,0,4,1,0,1,0,5,0,0.0,6.75,0.0,0.0,0.75,0.25
99,20160403KTSK0,20160403,KT,SK,0,T,65062,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
100,20160403KTSK0,20160403,KT,SK,0,T,65067,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,20160403KTSK0,20160403,KT,SK,0,T,66032,1,0,0,0,W,0,20,107,25,22,5,1,0,0,1,1,0,1,1,0,1,3,0,0,0,0,2,2,1.2,0.833333333,1.285714286,2,20,3,1,5,0,22,1,2.6999999999999997,4.05,1.3499999999999999,3.0,0.8999999999999999,0.25
102,20160403KTSK0,20160403,SK,KT,0,B,73248,0,1,0,0,L,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,0.0,1,1,0,0,1,0,2,0,27.0,0.0,0.0,0.0,3.0,0.5
103,20160403KTSK0,20160403,SK,KT,0,B,75138,0,1,0,0, ,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.0,6.0,0.0,2,1,0,0,2,1,3,0,54.0,0.0,0.0,0.0,6.0,0.5
104,20160403KTSK0,20160403,KT,SK,0,T,75149,0,1,0,0, ,1,3,20,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,3,0,0,2,0,5,0,9.0,0.0,0.0,0.0,2.0,0.4
105,20160403KTSK0,20160403,SK,KT,0,B,75250,0,1,0,1, ,0,3,16,5,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,0,3,0,1,2,0,4,0,0.0,0.0,9.0,0.0,3.0,0.5
106,20160403KTSK0,20160403,KT,SK,0,T,77318,0,1,0,0, ,1,1,12,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,6.0,0.0,1,1,0,1,1,0,2,0,27.0,0.0,27.0,0.0,6.0,0.5
107,20160403LTWO0,20160403,WO,LT,0,B,60342,0,1,0,0, ,0,2,11,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,2,0,0,2,0,4,0,13.5,0.0,0.0,0.0,3.0,0.5
108,20160403LTWO0,20160403,WO,LT,0,B,65343,0,1,0,0, ,0,3,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.0,0.0,1.5,1,3,0,1,1,0,4,0,9.0,0.0,9.0,0.0,2.0,0.25
109,20160403LTWO0,20160403,WO,LT,0,B,65348,1,0,0,0, ,0,15,71,21,20,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1.5,1.5,0.0,0,15,3,1,5,0,20,0,0.0,5.4,1.8,3.0,1.2,0.29411764705882354
110,20160403LTWO0,20160403,LT,WO,0,T,70615,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,20160403LTWO0,20160403,LT,WO,0,T,72551,0,1,0,0, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0,3,0,1,0,0,3,0,0.0,0.0,9.0,0.0,1.0,0.0
112,20160403LTWO0,20160403,LT,WO,0,T,72862,0,1,0,1,L,0,4,32,8,5,2,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,1,1,3.0,3.0,6.0,1,4,2,2,2,0,5,0,6.75,13.5,13.5,1.0,3.0,0.6666666666666666
113,20160403LTWO0,20160403,LT,WO,0,T,73226,0,1,0,0, ,0,4,29,7,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0.0,0.0,0,4,1,1,2,0,6,0,0.0,6.75,6.75,1.0,2.25,0.4
114,20160403LTWO0,20160403,WO,LT,0,B,74359,0,1,0,0, ,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
115,20160403LTWO0,20160403,WO,LT,0,B,76350,0,1,0,1,W,0,4,23,6,6,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1.5,1.5,3.0,1,4,1,0,2,0,6,0,6.75,6.75,0.0,0.0,1.5,0.4
116,20160403LTWO0,20160403,WO,LT,0,B,76430,0,1,0,0, ,0,3,23,6,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1.5,0.0,3.0,1,3,1,2,1,0,3,1,9.0,9.0,18.0,0.5,3.0,0.3333333333333333
117,20160403LTWO0,20160403,LT,WO,0,T,77591,1,0,0,0, ,0,14,92,22,20,7,1,0,0,2,0,0,0,2,0,0,4,0,1,0,0,5,5,3.0,3.0,0.857142857,5,14,4,2,7,0,20,0,9.642857142857142,7.7142857142857135,3.8571428571428568,2.0,1.9285714285714284,0.4375
118,20160405LGHT0,20160405,LG,HT,0,T,60181,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
119,20160405LGHT0,20160405,HT,LG,0,B,60636,0,1,0,0, ,1,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0.0,13.5,0.0,0.0,0.0,0.0
120,20160405LGHT0,20160405,LG,HT,0,T,63111,1,0,0,0,L,0,18,99,25,22,6,1,0,1,0,0,0,0,3,0,0,9,2,1,0,0,4,2,2.0,1.588235294,0.75,2,18,9,3,6,1,22,0,3.0,13.5,4.5,3.0,1.5,0.4166666666666667
121,20160405LGHT0,20160405,HT,LG,0,B,75620,1,0,0,0,W,0,18,96,24,23,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,1.0,1.0,0.375,1,18,6,1,5,0,23,0,1.5,9.0,1.5,6.0,1.0,0.29411764705882354
122,20160405LGHT0,20160405,HT,LG,0,B,75668,0,1,0,1,S,0,3,16,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
123,20160405LGHT0,20160405,LG,HT,0,T,76650,0,1,0,1, ,0,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,0,0,4,0,0.0,6.75,0.0,0.0,0.0,0.0
124,20160405LGHT0,20160405,HT,LG,0,B,97336,0,1,0,0, ,1,4,18,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,1,0,5,0,0.0,6.75,0.0,0.0,0.75,0.25
125,20160405NCOB0,20160405,NC,OB,0,T,61323,1,0,0,0,L,0,7,62,15,10,4,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,6,6,12.0,3.0,2.25,6,7,0,4,4,0,10,0,23.142857142857142,0.0,15.428571428571427,0.0,3.4285714285714284,0.4
126,20160405NCOB0,20160405,OB,NC,0,B,63248,0,1,0,0, ,0,1,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,2,0,0.0,0.0,0.0,0.0,3.0,0.5
127,20160405NCOB0,20160405,NC,OB,0,T,65933,0,1,0,0, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
128,20160405NCOB0,20160405,NC,OB,0,T,66928,0,1,0,0, ,0,4,26,6,4,1,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.5,0.0,6.0,0,4,2,1,1,0,4,0,0.0,13.5,6.75,2.0,1.5,0.5
129,20160405NCOB0,20160405,OB,NC,0,B,73241,0,1,0,0, ,0,5,23,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,5,2,0,0,0,5,0,0.0,10.799999999999999,0.0,0.0,0.0,0.0
130,20160405NCOB0,20160405,OB,NC,0,B,74513,1,0,0,0,W,0,18,104,27,21,4,0,0,0,0,0,0,0,5,0,1,7,1,0,0,0,2,2,1.8,1.0,2.4,2,18,7,5,4,0,21,0,3.0,10.5,7.5,1.4,1.5,0.2857142857142857
131,20160405NCOB0,20160405,NC,OB,0,T,75867,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
132,20160405NCOB0,20160405,OB,NC,0,B,77263,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
133,20160405NCOB0,20160405,NC,OB,0,T,78243,0,1,0,0, ,0,7,42,11,7,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0,7,1,2,0,0,7,0,0.0,3.8571428571428568,7.7142857142857135,0.5,0.8571428571428571,0.0
134,20160405SKLT0,20160405,SK,LT,0,T,63810,1,0,0,0,L,0,21,93,29,27,4,0,0,0,0,0,0,0,1,0,1,7,0,1,0,1,2,2,0.428571429,0.7142857140000001,0.857142857,2,21,7,1,4,0,27,0,2.5714285714285716,9.0,1.2857142857142858,7.0,0.7142857142857143,0.2
135,20160405SKLT0,20160405,LT,SK,0,B,64021,1,0,0,0,W,0,19,102,22,20,2,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0.0,0.473684211,0.428571429,0,19,7,1,2,0,20,0,0.0,9.947368421052632,1.4210526315789473,7.0,0.4736842105263158,0.15384615384615385
136,20160405SKLT0,20160405,LT,SK,0,B,70615,0,1,0,0, ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
137,20160405SKLT0,20160405,LT,SK,0,B,71801,0,1,0,0, ,1,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0.0,13.5,0.0,0.0,0.0,0.0
138,20160405SKLT0,20160405,SK,LT,0,T,71845,0,1,0,0, ,0,2,13,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,4.5,3.0,0,2,0,2,1,0,2,0,0.0,0.0,27.0,0.0,4.5,0.5
139,20160405SKLT0,20160405,LT,SK,0,B,72535,0,1,0,0, ,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
140,20160405SKLT0,20160405,LT,SK,0,B,72862,0,1,0,0, ,0,0,7,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
141,20160405SKLT0,20160405,LT,SK,0,B,73226,0,1,0,0, ,1,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0
142,20160405SKLT0,20160405,SK,LT,0,T,75250,0,1,0,1, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
143,20160405SKLT0,20160405,LT,SK,0,B,75321,0,1,0,1,S,0,4,24,5,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3.0,0.75,3.0,0,4,3,1,0,0,4,0,0.0,20.25,6.75,3.0,0.75,0.0
144,20160405SSKT0,20160405,KT,SS,0,B,64001,0,1,0,0, ,0,3,20,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0,3,0,2,0,0,4,0,0.0,0.0,18.0,0.0,2.0,0.0
145,20160405SSKT0,20160405,SS,KT,0,T,66440,1,0,0,0,L,0,8,68,19,11,5,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0,5,5,2.5,4.714285714,3.0,5,8,1,6,5,0,11,2,16.875,3.375,20.25,0.16666666666666666,4.125,0.4166666666666667
146,20160405SSKT0,20160405,KT,SS,0,B,67845,1,0,0,0,W,0,15,99,24,21,5,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,1.285714286,0.75,0.375,0,15,3,2,5,0,21,0,0.0,5.4,3.6,1.5,1.4,0.2777777777777778
147,20160405SSKT0,20160405,SS,KT,0,T,77446,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
148,20160405SSKT0,20160405,SS,KT,0,T,77927,0,1,0,1, ,0,3,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,3.0,0,3,0,0,1,0,3,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
149,20160405SSKT0,20160405,KT,SS,0,B,79191,0,1,0,0, ,0,6,35,8,7,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0,6,2,1,2,0,7,0,0.0,9.0,4.5,2.0,1.5,0.4
150,20160405SSKT0,20160405,SS,KT,0,T,79440,0,1,0,0, ,0,10,73,17,15,5,3,0,1,2,0,0,0,2,0,0,4,0,1,0,0,3,3,1.285714286,0.0,1.5,3,10,4,2,5,1,15,0,8.1,10.799999999999999,5.3999999999999995,2.0,2.1,0.4
151,20160405SSKT0,20160405,KT,SS,0,B,99563,0,1,0,1, ,0,3,27,7,6,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,3.0,0.0,1.5,2,3,1,1,3,0,6,0,18.0,9.0,9.0,1.0,4.0,0.6
152,20160405WOHH0,20160405,WO,HH,0,T,60339,0,1,0,0, ,0,4,19,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,0,1,1,0,5,0,0.0,0.0,6.75,0.0,1.5,0.2
153,20160405WOHH0,20160405,WO,HH,0,T,60342,0,1,0,1, ,0,3,19,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,3.0,0,3,0,0,1,0,4,0,0.0,0.0,0.0,0.0,1.0,0.25
154,20160405WOHH0,20160405,HH,WO,0,B,66748,1,0,0,0, ,0,14,109,26,20,6,0,0,1,2,0,0,0,5,0,1,5,1,3,0,1,5,3,3.0,2.357142857,1.8,3,14,5,5,6,1,20,0,5.785714285714286,9.642857142857142,9.642857142857142,1.0,2.357142857142857,0.35714285714285715
155,20160405WOHH0,20160405,HH,WO,0,B,72447,0,1,0,0, ,0,4,22,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,1,0,0,3,0,0.0,6.75,6.75,1.0,0.75,0.0
156,20160405WOHH0,20160405,HH,WO,0,B,74857,0,1,0,1, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
157,20160405WOHH0,20160405,WO,HH,0,T,75342,0,1,0,0, ,0,1,20,6,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,15.0,15.0,0.0,2,1,0,1,4,0,5,0,54.0,0.0,27.0,0.0,15.0,0.8
158,20160405WOHH0,20160405,WO,HH,0,T,75750,1,0,0,0,L,0,16,71,24,21,7,3,0,0,0,0,0,1,2,0,0,1,1,0,0,0,6,6,1.2,1.6875,1.5,6,16,1,2,7,0,21,1,10.125,1.6875,3.375,0.5,1.6875,0.3333333333333333
159,20160405WOHH0,20160405,HH,WO,0,B,79764,0,1,0,0, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,0.0,27.0,0.0,0.0,0.0,0.0
160,20160405WOHH0,20160405,HH,WO,0,B,99737,0,1,0,0,W,0,4,23,5,4,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0.0,3.0,1.0,0,4,3,1,1,0,4,0,0.0,20.25,6.75,3.0,1.5,1.0
161,20160406NCOB0,20160406,NC,OB,0,T,62929,1,0,0,0,L,0,17,94,23,21,4,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,2,2,0.428571429,0.882352941,0.428571429,2,17,5,1,4,1,21,0,3.176470588235294,7.941176470588235,1.588235294117647,5.0,0.8823529411764706,0.2
162,20160406NCOB0,20160406,NC,OB,0,T,62966,0,1,0,0, ,0,2,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
163,20160406NCOB0,20160406,NC,OB,0,T,63959,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,0.0,27.0,0.0,0.0,0.0,0.0
164,20160406NCOB0,20160406,OB,NC,0,B,66226,1,0,0,0,W,0,24,102,26,25,2,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0.0,0.375,0.857142857,0,24,10,1,2,0,25,0,0.0,11.25,1.125,10.0,0.375,0.13333333333333333
165,20160406NCOB0,20160406,OB,NC,0,B,76329,0,1,0,1,S,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0.0,18.0,0.0,0.0,0.0,0.0
166,20160406NCOB0,20160406,NC,OB,0,T,78352,0,1,0,1, ,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
167,20160406SKLT0,20160406,LT,SK,0,B,63935,0,1,0,0,W,0,9,51,14,10,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,1.5,2.0,0.75,0,9,1,4,1,0,10,0,0.0,3.0,12.0,0.25,1.6666666666666667,0.1111111111111111
168,20160406SKLT0,20160406,SK,LT,0,T,64893,0,1,0,0, ,0,2,15,5,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1.5,0.0,0.0,2,2,0,0,3,0,4,0,27.0,0.0,0.0,0.0,4.5,0.75
169,20160406SKLT0,20160406,SK,LT,0,T,72523,0,1,0,1, ,0,6,48,13,13,6,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,5,12.0,0.0,12.0,5,6,2,0,6,1,13,0,22.5,9.0,0.0,0.0,3.0,0.5
170,20160406SKLT0,20160406,LT,SK,0,B,72535,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
171,20160406SKLT0,20160406,LT,SK,0,B,72551,0,1,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,20160406SKLT0,20160406,SK,LT,0,T,74838,1,0,0,0,L,0,7,49,13,10,5,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,4,4,0.0,3.0,3.0,4,7,0,2,5,2,10,0,15.428571428571427,0.0,7.7142857142857135,0.0,3.0,0.375
173,20160406SKLT0,20160406,LT,SK,0,B,79349,1,0,0,0, ,0,3,10,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
174,20160406SSKT0,20160406,SS,KT,0,T,61365,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
175,20160406SSKT0,20160406,KT,SS,0,B,65058,1,0,0,0,L,0,12,81,24,20,7,1,0,0,1,0,1,0,3,0,0,1,0,1,1,0,7,3,0.857142857,1.8,10.5,3,12,1,3,7,0,20,0,6.75,2.25,6.75,0.3333333333333333,2.5,0.3684210526315789
176,20160406SSKT0,20160406,KT,SS,0,B,65067,0,1,0,0, ,0,3,29,8,7,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,12.0,0.0,6.0,4,3,0,1,4,0,7,0,36.0,0.0,9.0,0.0,5.0,0.5714285714285714
177,20160406SSKT0,20160406,SS,KT,0,T,72463,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0,3,2,0,1,0,4,0,0.0,18.0,0.0,0.0,1.0,0.5
178,20160406SSKT0,20160406,SS,KT,0,T,74454,1,0,0,0,W,0,18,89,25,24,4,2,0,1,0,0,0,0,1,0,0,3,0,0,0,0,4,4,6.0,0.428571429,0.857142857,4,18,3,1,4,1,24,0,6.0,4.5,1.5,3.0,0.8333333333333334,0.15
179,20160406SSKT0,20160406,KT,SS,0,B,79191,0,1,0,1, ,0,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
180,20160406SSKT0,20160406,SS,KT,0,T,79791,0,1,0,0, ,0,1,10,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0,1,1,0,1,1,1,2,0,27.0,0.0,27.0,0.0,6.0,0.0
181,20160406SSKT0,20160406,SS,KT,0,T,99445,0,1,0,0, ,0,3,15,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,0,1,1,4,0,9.0,9.0,0.0,0.0,1.0,0.0
182,20160406SSKT0,20160406,KT,SS,0,B,99563,0,1,0,0, ,0,9,46,11,10,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,9,1,1,2,0,10,0,0.0,3.0,3.0,1.0,1.0,0.2222222222222222
183,20160406WOHH0,20160406,HH,WO,0,B,60757,0,1,0,1, ,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,0,0,4,0,0.0,6.75,0.0,0.0,0.0,0.0
184,20160406WOHH0,20160406,WO,HH,0,T,62937,1,0,0,0,W,0,21,89,27,26,8,3,0,1,1,0,1,0,0,0,0,5,1,1,0,0,3,3,0.666666667,1.5,1.5,3,21,5,0,8,1,26,0,3.857142857142857,6.428571428571429,0.0,0.0,1.1428571428571428,0.35
185,20160406WOHH0,20160406,HH,WO,0,B,63791,0,1,0,0, ,0,6,35,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,6,4,0,0,0,6,0,0.0,18.0,0.0,0.0,0.0,0.0
186,20160406WOHH0,20160406,WO,HH,0,T,65343,0,1,0,0, ,1,3,24,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.5,1.5,1,3,0,0,2,1,5,0,9.0,0.0,0.0,0.0,2.0,0.25
187,20160406WOHH0,20160406,HH,WO,0,B,66741,1,0,0,0, ,0,5,38,10,6,2,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,1.5,3.0,3.0,1,5,1,3,2,0,6,0,5.3999999999999995,5.3999999999999995,16.2,0.3333333333333333,3.0,0.4
188,20160406WOHH0,20160406,HH,WO,0,B,74731,0,1,0,0, ,0,1,14,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,6.0,6.0,6.0,2,1,0,2,0,0,1,0,54.0,0.0,54.0,0.0,6.0,0.0
189,20160406WOHH0,20160406,WO,HH,0,T,76350,0,1,0,1,S,0,3,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,3,0,0,1,0,4,0,0.0,0.0,0.0,0.0,1.0,0.25
190,20160406WOHH0,20160406,HH,WO,0,B,78760,0,1,0,0, ,0,2,12,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,1,0,3,0,0.0,13.5,0.0,0.0,1.5,0.5
191,20160406WOHH0,20160406,HH,WO,0,B,79764,0,1,0,0,L,0,8,41,10,9,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,2,0.0,0.75,0.0,2,8,4,1,1,0,9,0,6.75,13.5,3.375,4.0,0.75,0.2
192,20160406WOHH0,20160406,HH,WO,0,B,99737,0,1,0,0, ,0,1,21,4,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,9.0,0.0,0.0,1,1,1,1,2,0,3,0,27.0,27.0,27.0,1.0,9.0,1.0
193,20160407LGHT0,20160407,LG,HT,0,T,60146,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
