,G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
1942,20180731LGOB0,20180731,LG,OB,0,화,잠실
1943,20180731LTHT0,20180731,LT,HT,0,화,광주
1944,20180731NCSS0,20180731,NC,SS,0,화,대구
1945,20180731WOSK0,20180731,WO,SK,0,화,문학
1946,20180801KTHH0,20180801,KT,HH,0,수,대전
1947,20180801LGOB0,20180801,LG,OB,0,수,잠실
1948,20180801LTHT0,20180801,LT,HT,0,수,광주
1949,20180801NCSS0,20180801,NC,SS,0,수,대구
1950,20180801WOSK0,20180801,WO,SK,0,수,문학
1951,20180802KTHH0,20180802,KT,HH,0,목,대전
1952,20180802LGOB0,20180802,LG,OB,0,목,잠실
1953,20180802LTHT0,20180802,LT,HT,0,목,광주
1954,20180802NCSS0,20180802,NC,SS,0,목,대구
1955,20180802WOSK0,20180802,WO,SK,0,목,문학
1956,20180804NCHH0,20180804,NC,HH,0,토,대전
1957,20180804OBHT0,20180804,OB,HT,0,토,광주
1958,20180804SKLG0,20180804,SK,LG,0,토,잠실
1959,20180804SSLT0,20180804,SS,LT,0,토,사직
1960,20180804WOKT0,20180804,WO,KT,0,토,수원
1961,20180805NCHH0,20180805,NC,HH,0,일,대전
1962,20180805OBHT0,20180805,OB,HT,0,일,광주
1963,20180805SKLG0,20180805,SK,LG,0,일,잠실
1964,20180805SSLT0,20180805,SS,LT,0,일,사직
1965,20180805WOKT0,20180805,WO,KT,0,일,수원
1966,20180807HHOB0,20180807,HH,OB,0,화,잠실
1967,20180807HTWO0,20180807,HT,WO,0,화,고척
1968,20180807KTNC0,20180807,KT,NC,0,화,마산
1969,20180807LGLT0,20180807,LG,LT,0,화,울산
1970,20180807SSSK0,20180807,SS,SK,0,화,문학
1971,20180808HHOB0,20180808,HH,OB,0,수,잠실
1972,20180808HTWO0,20180808,HT,WO,0,수,고척
1973,20180808KTNC0,20180808,KT,NC,0,수,마산
1974,20180808LGLT0,20180808,LG,LT,0,수,울산
1975,20180808SSSK0,20180808,SS,SK,0,수,문학
1976,20180809LTHT0,20180809,LT,HT,0,목,광주
1977,20180809OBKT0,20180809,OB,KT,0,목,수원
1978,20180809SKNC0,20180809,SK,NC,0,목,마산
1979,20180809SSLG0,20180809,SS,LG,0,목,잠실
1980,20180809WOHH0,20180809,WO,HH,0,목,청주
1981,20180810OBKT0,20180810,OB,KT,0,금,수원
1982,20180810SKNC0,20180810,SK,NC,0,금,마산
1983,20180810SSLG0,20180810,SS,LG,0,금,잠실
1984,20180810WOHH0,20180810,WO,HH,0,금,청주
1985,20180811HTSK0,20180811,HT,SK,0,토,문학
1986,20180811KTHH0,20180811,KT,HH,0,토,대전
1987,20180811LGWO0,20180811,LG,WO,0,토,고척
1988,20180811LTOB0,20180811,LT,OB,0,토,잠실
1989,20180811NCSS0,20180811,NC,SS,0,토,대구
1990,20180812HTSK0,20180812,HT,SK,0,일,문학
1991,20180812KTHH0,20180812,KT,HH,0,일,대전
1992,20180812LGWO0,20180812,LG,WO,0,일,고척
1993,20180812LTOB0,20180812,LT,OB,0,일,잠실
1994,20180812NCSS0,20180812,NC,SS,0,일,대구
1995,20180814HHLT0,20180814,HH,LT,0,화,사직
1996,20180814LGHT0,20180814,LG,HT,0,화,광주
1997,20180814NCKT0,20180814,NC,KT,0,화,수원
1998,20180814SKOB0,20180814,SK,OB,0,화,잠실
1999,20180814WOSS0,20180814,WO,SS,0,화,대구
2000,20180815LGHT0,20180815,LG,HT,0,수,광주
2001,20180815NCKT0,20180815,NC,KT,0,수,수원
2002,20180815SKOB0,20180815,SK,OB,0,수,잠실
2003,20180815WOSS0,20180815,WO,SS,0,수,대구
2004,20180816HHSS0,20180816,HH,SS,0,목,대구
2005,20180816HTLT0,20180816,HT,LT,0,목,사직
2006,20180816LGSK0,20180816,LG,SK,0,목,문학
2007,20180816NCKT0,20180816,NC,KT,0,목,수원
2008,20180816WOOB0,20180816,WO,OB,0,목,잠실
2009,20180904HTOB0,20180904,HT,OB,0,화,잠실
2010,20180904LGKT0,20180904,LG,KT,0,화,수원
2011,20180904LTHH0,20180904,LT,HH,0,화,대전
2012,20180904SSNC0,20180904,SS,NC,0,화,마산
2013,20180904WOSK0,20180904,WO,SK,0,화,문학
2014,20180905HTOB0,20180905,HT,OB,0,수,잠실
2015,20180905LGKT0,20180905,LG,KT,0,수,수원
2016,20180905LTHH0,20180905,LT,HH,0,수,대전
2017,20180905SSNC0,20180905,SS,NC,0,수,마산
2018,20180905WOSK0,20180905,WO,SK,0,수,문학
2019,20180906HHKT0,20180906,HH,KT,0,목,수원
2020,20180906NCLG0,20180906,NC,LG,0,목,잠실
2021,20180906OBSS0,20180906,OB,SS,0,목,대구
2022,20180906SKLT0,20180906,SK,LT,0,목,울산
2023,20180906WOHT0,20180906,WO,HT,0,목,광주
2024,20180907HHKT0,20180907,HH,KT,0,금,수원
2025,20180907NCLG0,20180907,NC,LG,0,금,잠실
2026,20180907OBSS0,20180907,OB,SS,0,금,대구
2027,20180907SKLT0,20180907,SK,LT,0,금,울산
2028,20180907WOHT0,20180907,WO,HT,0,금,광주
2029,20180908HHLG0,20180908,HH,LG,0,토,잠실
2030,20180908KTWO0,20180908,KT,WO,0,토,고척
2031,20180908LTNC0,20180908,LT,NC,0,토,마산
2032,20180908OBSK0,20180908,OB,SK,0,토,문학
2033,20180908SSHT0,20180908,SS,HT,0,토,광주
2034,20180909HHLG0,20180909,HH,LG,0,일,잠실
2035,20180909KTWO0,20180909,KT,WO,0,일,고척
2036,20180909LTNC0,20180909,LT,NC,0,일,마산
2037,20180909OBSK0,20180909,OB,SK,0,일,문학
2038,20180909SSHT0,20180909,SS,HT,0,일,광주
2039,20180911HHSS0,20180911,HH,SS,0,화,대구
2040,20180911HTNC0,20180911,HT,NC,0,화,마산
2041,20180911KTSK0,20180911,KT,SK,0,화,문학
2042,20180911OBLT0,20180911,OB,LT,0,화,사직
2043,20180911WOLG0,20180911,WO,LG,0,화,잠실
2044,20180912HHSS0,20180912,HH,SS,0,수,대구
2045,20180912HTNC0,20180912,HT,NC,0,수,마산
2046,20180912KTSK0,20180912,KT,SK,0,수,문학
2047,20180912OBLT0,20180912,OB,LT,0,수,사직
2048,20180912WOLG0,20180912,WO,LG,0,수,잠실
2049,20180913KTOB0,20180913,KT,OB,0,목,잠실
2050,20180913LGSS0,20180913,LG,SS,0,목,대구
2051,20180913SKHH0,20180913,SK,HH,0,목,청주
2052,20180914HTLT0,20180914,HT,LT,0,금,사직
2053,20180914KTOB0,20180914,KT,OB,0,금,잠실
2054,20180914LGSS0,20180914,LG,SS,0,금,대구
2055,20180914SKHH0,20180914,SK,HH,0,금,청주
2056,20180914WONC0,20180914,WO,NC,0,금,마산
2057,20180915LGHH0,20180915,LG,HH,0,토,대전
2058,20180915NCOB0,20180915,NC,OB,0,토,잠실
2059,20180915SKHT0,20180915,SK,HT,0,토,광주
2060,20180915SSKT0,20180915,SS,KT,0,토,수원
2061,20180915WOLT0,20180915,WO,LT,0,토,사직
2062,20180916LGHH0,20180916,LG,HH,0,일,대전
2063,20180916NCOB0,20180916,NC,OB,0,일,잠실
2064,20180916SKHT0,20180916,SK,HT,0,일,광주
2065,20180916SSKT0,20180916,SS,KT,0,일,수원
2066,20180916WOLT0,20180916,WO,LT,0,일,사직
2067,20180918HHNC0,20180918,HH,NC,0,화,마산
2068,20180918HTSS0,20180918,HT,SS,0,화,대구
2069,20180918LTLG0,20180918,LT,LG,0,화,잠실
2070,20180918OBWO0,20180918,OB,WO,0,화,고척
2071,20180918SKKT0,20180918,SK,KT,0,화,수원
2072,20180919HHNC0,20180919,HH,NC,0,수,마산
2073,20180919HTSS0,20180919,HT,SS,0,수,대구
2074,20180919LTLG0,20180919,LT,LG,0,수,잠실
2075,20180919OBWO0,20180919,OB,WO,0,수,고척
2076,20180919SKKT0,20180919,SK,KT,0,수,수원
2077,20180920HHSK0,20180920,HH,SK,0,목,문학
2078,20180920KTLT0,20180920,KT,LT,0,목,사직
2079,20180920NCHT0,20180920,NC,HT,0,목,광주
2080,20180920OBLG0,20180920,OB,LG,0,목,잠실
2081,20180920SSWO0,20180920,SS,WO,0,목,고척
2082,20180921HHSK0,20180921,HH,SK,0,금,문학
2083,20180921NCHT0,20180921,NC,HT,0,금,광주
2084,20180921OBLG0,20180921,OB,LG,0,금,잠실
2085,20180921SSWO0,20180921,SS,WO,0,금,고척
2086,20180922HTHH0,20180922,HT,HH,0,토,대전
2087,20180922KTLG0,20180922,KT,LG,0,토,잠실
2088,20180922LTSS0,20180922,LT,SS,0,토,대구
2089,20180922OBNC0,20180922,OB,NC,0,토,마산
2090,20180922SKWO0,20180922,SK,WO,0,토,고척
2091,20180923HTHH0,20180923,HT,HH,0,일,대전
2092,20180923KTLG0,20180923,KT,LG,0,일,잠실
2093,20180923LTSS0,20180923,LT,SS,0,일,대구
2094,20180923OBNC0,20180923,OB,NC,0,일,마산
2095,20180923SKWO0,20180923,SK,WO,0,일,고척
2096,20180925HTKT0,20180925,HT,KT,0,화,수원
2097,20180925LGSK0,20180925,LG,SK,0,화,문학
2098,20180925NCLT0,20180925,NC,LT,0,화,사직
2099,20180925SSHH0,20180925,SS,HH,0,화,대전
2100,20180925WOOB0,20180925,WO,OB,0,화,잠실
2101,20180926HTKT0,20180926,HT,KT,0,수,수원
2102,20180926LGSK0,20180926,LG,SK,0,수,문학
2103,20180926NCLT0,20180926,NC,LT,0,수,사직
2104,20180926SSHH0,20180926,SS,HH,0,수,대전
2105,20180926WOOB0,20180926,WO,OB,0,수,잠실
2106,20180927HTLG0,20180927,HT,LG,0,목,잠실
2107,20180927KTSS0,20180927,KT,SS,0,목,대구
2108,20180927LTWO0,20180927,LT,WO,0,목,고척
2109,20180927NCSK0,20180927,NC,SK,0,목,문학
2110,20180927OBHH0,20180927,OB,HH,0,목,대전
2111,20180928HTLG0,20180928,HT,LG,0,금,잠실
2112,20180928KTSS0,20180928,KT,SS,0,금,대구
2113,20180928LTWO0,20180928,LT,WO,0,금,고척
2114,20180928NCSK0,20180928,NC,SK,0,금,문학
2115,20180928OBHH0,20180928,OB,HH,0,금,대전
2116,20180929HHHT0,20180929,HH,HT,0,토,광주
2117,20180929LGOB0,20180929,LG,OB,0,토,잠실
2118,20180929LTKT0,20180929,LT,KT,0,토,수원
2119,20180929NCWO0,20180929,NC,WO,0,토,고척
2120,20180929SKSS0,20180929,SK,SS,0,토,대구
2121,20180930HHHT0,20180930,HH,HT,0,일,광주
2122,20180930LGOB0,20180930,LG,OB,0,일,잠실
2123,20180930LTKT0,20180930,LT,KT,0,일,수원
2124,20180930NCWO0,20180930,NC,WO,0,일,고척
2125,20180930SKSS0,20180930,SK,SS,0,일,대구
2126,20181002KTLG0,20181002,KT,LG,0,화,잠실
2127,20181002LTSK0,20181002,LT,SK,0,화,문학
2128,20181002NCHT0,20181002,NC,HT,0,화,광주
2129,20181003HTSS0,20181003,HT,SS,0,수,대구
2130,20181003KTLG0,20181003,KT,LG,0,수,잠실
2131,20181003LTHH0,20181003,LT,HH,0,수,대전
2132,20181004HTSK0,20181004,HT,SK,0,목,문학
2133,20181004LTHH0,20181004,LT,HH,0,목,대전
2134,20181006HHLT0,20181006,HH,LT,0,토,사직
2135,20181006HTSK1,20181006,HT,SK,1,토,문학
2136,20181006HTSK2,20181006,HT,SK,2,토,문학
2137,20181006LGOB0,20181006,LG,OB,0,토,잠실
2138,20181006SSKT0,20181006,SS,KT,0,토,수원
2139,20181006WONC0,20181006,WO,NC,0,토,마산
2140,20181007HTOB0,20181007,HT,OB,0,일,잠실
2141,20181007LTNC0,20181007,LT,NC,0,일,마산
2142,20181009HHKT0,20181009,HH,KT,0,화,수원
2143,20181009HTLT0,20181009,HT,LT,0,화,사직
2144,20181009SSSK0,20181009,SS,SK,0,화,문학
2145,20181010HHHT0,20181010,HH,HT,0,수,광주
2146,20181010KTLT1,20181010,KT,LT,1,수,사직
2147,20181010KTLT2,20181010,KT,LT,2,수,사직
2148,20181010SKOB0,20181010,SK,OB,0,수,잠실
2149,20181011LTHT0,20181011,LT,HT,0,목,광주
2150,20181011SKOB0,20181011,SK,OB,0,목,잠실
2151,20181012LTHT0,20181012,LT,HT,0,금,광주
2152,20181012NCOB0,20181012,NC,OB,0,금,잠실
2153,20181012WOKT0,20181012,WO,KT,0,금,수원
2154,20181013KTOB0,20181013,KT,OB,0,토,잠실
2155,20181013LGSK0,20181013,LG,SK,0,토,문학
2156,20181013LTHT0,20181013,LT,HT,0,토,광주
2157,20181013NCHH0,20181013,NC,HH,0,토,대전
2158,20181013WOSS0,20181013,WO,SS,0,토,대구
2159,20181014OBLT0,20181014,OB,LT,0,일,사직
2160,20190323HHOB0,20190323,HH,OB,0,토,잠실
2161,20190323KTSK0,20190323,KT,SK,0,토,문학
2162,20190323LGHT0,20190323,LG,HT,0,토,광주
2163,20190323SSNC0,20190323,SS,NC,0,토,창원
2164,20190323WOLT0,20190323,WO,LT,0,토,사직
2165,20190324HHOB0,20190324,HH,OB,0,일,잠실
2166,20190324KTSK0,20190324,KT,SK,0,일,문학
2167,20190324LGHT0,20190324,LG,HT,0,일,광주
2168,20190324SSNC0,20190324,SS,NC,0,일,창원
2169,20190324WOLT0,20190324,WO,LT,0,일,사직
2170,20190326HHHT0,20190326,HH,HT,0,화,광주
2171,20190326KTNC0,20190326,KT,NC,0,화,창원
2172,20190326LGSK0,20190326,LG,SK,0,화,문학
2173,20190326SSLT0,20190326,SS,LT,0,화,사직
2174,20190326WOOB0,20190326,WO,OB,0,화,잠실
2175,20190327HHHT0,20190327,HH,HT,0,수,광주
2176,20190327KTNC0,20190327,KT,NC,0,수,창원
2177,20190327LGSK0,20190327,LG,SK,0,수,문학
2178,20190327SSLT0,20190327,SS,LT,0,수,사직
2179,20190327WOOB0,20190327,WO,OB,0,수,잠실
2180,20190328HHHT0,20190328,HH,HT,0,목,광주
2181,20190328KTNC0,20190328,KT,NC,0,목,창원
2182,20190328LGSK0,20190328,LG,SK,0,목,문학
2183,20190328SSLT0,20190328,SS,LT,0,목,사직
2184,20190328WOOB0,20190328,WO,OB,0,목,잠실
2185,20190329HTKT0,20190329,HT,KT,0,금,수원
2186,20190329LTLG0,20190329,LT,LG,0,금,잠실
2187,20190329NCHH0,20190329,NC,HH,0,금,대전
2188,20190329OBSS0,20190329,OB,SS,0,금,대구
2189,20190329SKWO0,20190329,SK,WO,0,금,고척
2190,20190330HTKT0,20190330,HT,KT,0,토,수원
2191,20190330LTLG0,20190330,LT,LG,0,토,잠실
2192,20190330NCHH0,20190330,NC,HH,0,토,대전
2193,20190330OBSS0,20190330,OB,SS,0,토,대구
2194,20190330SKWO0,20190330,SK,WO,0,토,고척
2195,20190331HTKT0,20190331,HT,KT,0,일,수원
2196,20190331LTLG0,20190331,LT,LG,0,일,잠실
2197,20190331NCHH0,20190331,NC,HH,0,일,대전
2198,20190331OBSS0,20190331,OB,SS,0,일,대구
2199,20190331SKWO0,20190331,SK,WO,0,일,고척
2200,20190402HTSS0,20190402,HT,SS,0,화,대구
2201,20190402KTOB0,20190402,KT,OB,0,화,잠실
2202,20190402LGHH0,20190402,LG,HH,0,화,대전
2203,20190402LTSK0,20190402,LT,SK,0,화,문학
2204,20190402WONC0,20190402,WO,NC,0,화,창원
2205,20190403HTSS0,20190403,HT,SS,0,수,대구
2206,20190403KTOB0,20190403,KT,OB,0,수,잠실
2207,20190403LGHH0,20190403,LG,HH,0,수,대전
2208,20190403LTSK0,20190403,LT,SK,0,수,문학
2209,20190403WONC0,20190403,WO,NC,0,수,창원
2210,20190404HTSS0,20190404,HT,SS,0,목,대구
2211,20190404KTOB0,20190404,KT,OB,0,목,잠실
2212,20190404LGHH0,20190404,LG,HH,0,목,대전
2213,20190404LTSK0,20190404,LT,SK,0,목,문학
2214,20190404WONC0,20190404,WO,NC,0,목,창원
2215,20190405HHLT0,20190405,HH,LT,0,금,사직
2216,20190405LGKT0,20190405,LG,KT,0,금,수원
2217,20190405NCOB0,20190405,NC,OB,0,금,잠실
2218,20190405SSSK0,20190405,SS,SK,0,금,문학
2219,20190405WOHT0,20190405,WO,HT,0,금,광주
2220,20190406HHLT0,20190406,HH,LT,0,토,사직
2221,20190406LGKT0,20190406,LG,KT,0,토,수원
2222,20190406NCOB0,20190406,NC,OB,0,토,잠실
2223,20190406SSSK0,20190406,SS,SK,0,토,문학
2224,20190406WOHT0,20190406,WO,HT,0,토,광주
2225,20190407HHLT0,20190407,HH,LT,0,일,사직
2226,20190407LGKT0,20190407,LG,KT,0,일,수원
2227,20190407NCOB0,20190407,NC,OB,0,일,잠실
2228,20190407SSSK0,20190407,SS,SK,0,일,문학
2229,20190409KTWO0,20190409,KT,WO,0,화,고척
2230,20190410KTWO0,20190410,KT,WO,0,수,고척
2231,20190410NCHT0,20190410,NC,HT,0,수,광주
2232,20190410OBLT0,20190410,OB,LT,0,수,사직
2233,20190410SKHH0,20190410,SK,HH,0,수,대전
2234,20190410SSLG0,20190410,SS,LG,0,수,잠실
2235,20190411KTWO0,20190411,KT,WO,0,목,고척
2236,20190411NCHT0,20190411,NC,HT,0,목,광주
2237,20190411OBLT0,20190411,OB,LT,0,목,사직
2238,20190411SKHH0,20190411,SK,HH,0,목,대전
2239,20190411SSLG0,20190411,SS,LG,0,목,잠실
2240,20190412HHWO0,20190412,HH,WO,0,금,고척
2241,20190412HTSK0,20190412,HT,SK,0,금,문학
2242,20190412KTSS0,20190412,KT,SS,0,금,대구
2243,20190412LTNC0,20190412,LT,NC,0,금,창원
2244,20190412OBLG0,20190412,OB,LG,0,금,잠실
2245,20190413HHWO0,20190413,HH,WO,0,토,고척
2246,20190413HTSK0,20190413,HT,SK,0,토,문학
2247,20190413KTSS0,20190413,KT,SS,0,토,대구
2248,20190413LTNC0,20190413,LT,NC,0,토,창원
2249,20190413OBLG0,20190413,OB,LG,0,토,잠실
2250,20190414HHWO0,20190414,HH,WO,0,일,고척
2251,20190414HTSK0,20190414,HT,SK,0,일,문학
2252,20190414KTSS0,20190414,KT,SS,0,일,대구
2253,20190414LTNC0,20190414,LT,NC,0,일,창원
2254,20190414OBLG0,20190414,OB,LG,0,일,잠실
2255,20190416HHKT0,20190416,HH,KT,0,화,수원
2256,20190416HTLT0,20190416,HT,LT,0,화,사직
2257,20190416LGNC0,20190416,LG,NC,0,화,창원
2258,20190416SKOB0,20190416,SK,OB,0,화,잠실
2259,20190416WOSS0,20190416,WO,SS,0,화,포항
2260,20190417HHKT0,20190417,HH,KT,0,수,수원
2261,20190417HTLT0,20190417,HT,LT,0,수,사직
2262,20190417LGNC0,20190417,LG,NC,0,수,창원
2263,20190417SKOB0,20190417,SK,OB,0,수,잠실
2264,20190417WOSS0,20190417,WO,SS,0,수,포항
2265,20190418HHKT0,20190418,HH,KT,0,목,수원
2266,20190418HTLT0,20190418,HT,LT,0,목,사직
2267,20190418LGNC0,20190418,LG,NC,0,목,창원
2268,20190418SKOB0,20190418,SK,OB,0,목,잠실
2269,20190418WOSS0,20190418,WO,SS,0,목,포항
2270,20190419KTLT0,20190419,KT,LT,0,금,사직
2271,20190419NCSK0,20190419,NC,SK,0,금,문학
2272,20190419OBHT0,20190419,OB,HT,0,금,광주
2273,20190419SSHH0,20190419,SS,HH,0,금,대전
2274,20190419WOLG0,20190419,WO,LG,0,금,잠실
2275,20190420KTLT0,20190420,KT,LT,0,토,사직
2276,20190420NCSK0,20190420,NC,SK,0,토,문학
2277,20190420OBHT0,20190420,OB,HT,0,토,광주
2278,20190420SSHH0,20190420,SS,HH,0,토,대전
2279,20190420WOLG0,20190420,WO,LG,0,토,잠실
2280,20190421KTLT0,20190421,KT,LT,0,일,사직
2281,20190421NCSK0,20190421,NC,SK,0,일,문학
2282,20190421OBHT0,20190421,OB,HT,0,일,광주
2283,20190421SSHH0,20190421,SS,HH,0,일,대전
2284,20190421WOLG0,20190421,WO,LG,0,일,잠실
2285,20190423HTLG0,20190423,HT,LG,0,화,잠실
2286,20190423NCKT0,20190423,NC,KT,0,화,수원
2287,20190423OBWO0,20190423,OB,WO,0,화,고척
2288,20190424HTLG0,20190424,HT,LG,0,수,잠실
2289,20190424LTHH0,20190424,LT,HH,0,수,대전
2290,20190424NCKT0,20190424,NC,KT,0,수,수원
2291,20190424OBWO0,20190424,OB,WO,0,수,고척
2292,20190424SKSS0,20190424,SK,SS,0,수,대구
2293,20190425OBWO0,20190425,OB,WO,0,목,고척
2294,20190425SKSS0,20190425,SK,SS,0,목,대구
2295,20190426HTWO0,20190426,HT,WO,0,금,고척
2296,20190426LTOB0,20190426,LT,OB,0,금,잠실
2297,20190426SKKT0,20190426,SK,KT,0,금,수원
2298,20190427HHNC0,20190427,HH,NC,0,토,창원
2299,20190427HTWO0,20190427,HT,WO,0,토,고척
2300,20190427LGSS0,20190427,LG,SS,0,토,대구
2301,20190427LTOB0,20190427,LT,OB,0,토,잠실
2302,20190427SKKT0,20190427,SK,KT,0,토,수원
2303,20190428HHNC0,20190428,HH,NC,0,일,창원
2304,20190428HTWO0,20190428,HT,WO,0,일,고척
2305,20190428LGSS0,20190428,LG,SS,0,일,대구
2306,20190428LTOB0,20190428,LT,OB,0,일,잠실
2307,20190428SKKT0,20190428,SK,KT,0,일,수원
2308,20190430KTLG0,20190430,KT,LG,0,화,잠실
2309,20190430NCLT0,20190430,NC,LT,0,화,사직
2310,20190430OBHH0,20190430,OB,HH,0,화,대전
2311,20190430SSHT0,20190430,SS,HT,0,화,광주
2312,20190430WOSK0,20190430,WO,SK,0,화,문학
2313,20190501KTLG0,20190501,KT,LG,0,수,잠실
2314,20190501NCLT0,20190501,NC,LT,0,수,사직
2315,20190501OBHH0,20190501,OB,HH,0,수,대전
2316,20190501SSHT0,20190501,SS,HT,0,수,광주
2317,20190501WOSK0,20190501,WO,SK,0,수,문학
2318,20190502KTLG0,20190502,KT,LG,0,목,잠실
2319,20190502NCLT0,20190502,NC,LT,0,목,사직
2320,20190502OBHH0,20190502,OB,HH,0,목,대전
2321,20190502SSHT0,20190502,SS,HT,0,목,광주
2322,20190502WOSK0,20190502,WO,SK,0,목,문학
2323,20190503HTNC0,20190503,HT,NC,0,금,창원
2324,20190503KTHH0,20190503,KT,HH,0,금,대전
2325,20190503LGOB0,20190503,LG,OB,0,금,잠실
2326,20190503SKLT0,20190503,SK,LT,0,금,사직
2327,20190503SSWO0,20190503,SS,WO,0,금,고척
2328,20190504HTNC0,20190504,HT,NC,0,토,창원
2329,20190504KTHH0,20190504,KT,HH,0,토,대전
2330,20190504LGOB0,20190504,LG,OB,0,토,잠실
2331,20190504SKLT0,20190504,SK,LT,0,토,사직
2332,20190504SSWO0,20190504,SS,WO,0,토,고척
2333,20190505HTNC0,20190505,HT,NC,0,일,창원
2334,20190505KTHH0,20190505,KT,HH,0,일,대전
2335,20190505LGOB0,20190505,LG,OB,0,일,잠실
2336,20190505SKLT0,20190505,SK,LT,0,일,사직
2337,20190505SSWO0,20190505,SS,WO,0,일,고척
2338,20190507HHSK0,20190507,HH,SK,0,화,문학
2339,20190507HTOB0,20190507,HT,OB,0,화,잠실
2340,20190507LGWO0,20190507,LG,WO,0,화,고척
2341,20190507LTKT0,20190507,LT,KT,0,화,수원
2342,20190507NCSS0,20190507,NC,SS,0,화,대구
2343,20190508HHSK0,20190508,HH,SK,0,수,문학
2344,20190508HTOB0,20190508,HT,OB,0,수,잠실
2345,20190508LGWO0,20190508,LG,WO,0,수,고척
2346,20190508LTKT0,20190508,LT,KT,0,수,수원
2347,20190508NCSS0,20190508,NC,SS,0,수,대구
2348,20190509HHSK0,20190509,HH,SK,0,목,문학
2349,20190509HTOB0,20190509,HT,OB,0,목,잠실
2350,20190509LGWO0,20190509,LG,WO,0,목,고척
2351,20190509LTKT0,20190509,LT,KT,0,목,수원
2352,20190509NCSS0,20190509,NC,SS,0,목,대구
2353,20190510HHLG0,20190510,HH,LG,0,금,잠실
2354,20190510LTSS0,20190510,LT,SS,0,금,대구
2355,20190510OBNC0,20190510,OB,NC,0,금,창원
2356,20190510SKHT0,20190510,SK,HT,0,금,광주
2357,20190510WOKT0,20190510,WO,KT,0,금,수원
2358,20190511HHLG0,20190511,HH,LG,0,토,잠실
2359,20190511LTSS0,20190511,LT,SS,0,토,대구
2360,20190511OBNC0,20190511,OB,NC,0,토,창원
2361,20190511SKHT0,20190511,SK,HT,0,토,광주
2362,20190511WOKT0,20190511,WO,KT,0,토,수원
2363,20190512HHLG0,20190512,HH,LG,0,일,잠실
2364,20190512LTSS0,20190512,LT,SS,0,일,대구
2365,20190512OBNC0,20190512,OB,NC,0,일,창원
2366,20190512SKHT0,20190512,SK,HT,0,일,광주
2367,20190512WOKT0,20190512,WO,KT,0,일,수원
2368,20190514KTHT0,20190514,KT,HT,0,화,광주
2369,20190514LGLT0,20190514,LG,LT,0,화,사직
2370,20190514SKNC0,20190514,SK,NC,0,화,창원
2371,20190514SSOB0,20190514,SS,OB,0,화,잠실
2372,20190514WOHH0,20190514,WO,HH,0,화,대전
2373,20190515KTHT0,20190515,KT,HT,0,수,광주
2374,20190515LGLT0,20190515,LG,LT,0,수,사직
2375,20190515SKNC0,20190515,SK,NC,0,수,창원
2376,20190515SSOB0,20190515,SS,OB,0,수,잠실
2377,20190515WOHH0,20190515,WO,HH,0,수,대전
2378,20190516KTHT0,20190516,KT,HT,0,목,광주
2379,20190516LGLT0,20190516,LG,LT,0,목,사직
2380,20190516SKNC0,20190516,SK,NC,0,목,창원
2381,20190516SSOB0,20190516,SS,OB,0,목,잠실
2382,20190516WOHH0,20190516,WO,HH,0,목,대전
2383,20190517HTHH0,20190517,HT,HH,0,금,대전
2384,20190517LTWO0,20190517,LT,WO,0,금,고척
2385,20190517NCLG0,20190517,NC,LG,0,금,잠실
2386,20190517OBSK0,20190517,OB,SK,0,금,문학
2387,20190517SSKT0,20190517,SS,KT,0,금,수원
2388,20190518HTHH0,20190518,HT,HH,0,토,대전
2389,20190518LTWO0,20190518,LT,WO,0,토,고척
2390,20190518NCLG0,20190518,NC,LG,0,토,잠실
2391,20190518OBSK0,20190518,OB,SK,0,토,문학
2392,20190518SSKT0,20190518,SS,KT,0,토,수원
2393,20190519HTHH0,20190519,HT,HH,0,일,대전
2394,20190519LTWO0,20190519,LT,WO,0,일,고척
2395,20190521HHSS0,20190521,HH,SS,0,화,대구
2396,20190521LTHT0,20190521,LT,HT,0,화,광주
2397,20190521NCWO0,20190521,NC,WO,0,화,고척
2398,20190521OBKT0,20190521,OB,KT,0,화,수원
2399,20190521SKLG0,20190521,SK,LG,0,화,잠실
2400,20190522HHSS0,20190522,HH,SS,0,수,대구
2401,20190522LTHT0,20190522,LT,HT,0,수,광주
2402,20190522NCWO0,20190522,NC,WO,0,수,고척
2403,20190522OBKT0,20190522,OB,KT,0,수,수원
2404,20190522SKLG0,20190522,SK,LG,0,수,잠실
2405,20190523HHSS0,20190523,HH,SS,0,목,대구
2406,20190523LTHT0,20190523,LT,HT,0,목,광주
2407,20190523NCWO0,20190523,NC,WO,0,목,고척
2408,20190523OBKT0,20190523,OB,KT,0,목,수원
2409,20190523SKLG0,20190523,SK,LG,0,목,잠실
2410,20190524HHOB0,20190524,HH,OB,0,금,잠실
2411,20190524KTHT0,20190524,KT,HT,0,금,광주
2412,20190524LGLT0,20190524,LG,LT,0,금,사직
2413,20190524SKNC0,20190524,SK,NC,0,금,창원
2414,20190524WOSS0,20190524,WO,SS,0,금,대구
2415,20190525HHOB0,20190525,HH,OB,0,토,잠실
2416,20190525KTHT0,20190525,KT,HT,0,토,광주
2417,20190525LGLT0,20190525,LG,LT,0,토,사직
2418,20190525SKNC0,20190525,SK,NC,0,토,창원
