,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
151,20160420WOSK0,20160420,WO,SK,0,T,0,L,0,24,141,38,36,13,5,0,1,0,0,0,0,2,0,0,2,1,0,0,0,9,6,1.875,2.5714285709999998,2.142857143
152,20160421HHLT0,20160421,LT,HH,0,B,0,L,0,27,195,46,33,13,3,0,0,2,2,4,1,8,1,0,10,0,1,0,0,9,7,1.846153846,2.526315789,3.428571429
153,20160421HHLT0,20160421,HH,LT,0,T,0,W,2,27,157,38,33,9,0,0,0,3,1,0,1,4,0,0,9,1,0,0,1,5,5,1.8,2.0625,2.142857143
154,20160421NCLG0,20160421,LG,NC,0,B,0,L,0,27,158,46,38,14,5,0,0,0,0,2,0,5,2,1,6,0,0,0,0,8,8,2.454545455,2.6842105259999998,2.625
155,20160421NCLG0,20160421,NC,LG,0,T,0,W,2,27,170,45,39,12,1,0,3,0,0,0,0,4,0,2,11,0,0,0,0,5,5,0.333333333,1.5,3.428571429
156,20160421OBKT0,20160421,KT,OB,0,B,0,W,0,27,142,38,34,9,3,0,1,0,0,0,0,4,0,0,7,1,0,0,0,3,3,1.714285714,1.363636364,1.5
157,20160421OBKT0,20160421,OB,KT,0,T,0,L,0,24,168,41,35,14,3,0,2,1,0,1,0,5,0,0,3,1,1,0,0,8,8,1.9090909090000001,3.0,9.0
158,20160421SSHT0,20160421,HT,SS,0,B,0,L,0,27,160,45,41,15,3,0,1,0,1,0,0,4,0,0,7,1,0,0,0,8,7,1.363636364,3.5,2.0
159,20160421SSHT0,20160421,SS,HT,0,T,0,W,0,27,142,36,34,7,5,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,1,0.0,0.5,0.6
160,20160421WOSK0,20160421,SK,WO,0,B,0,W,4,27,150,37,33,6,2,0,1,1,1,0,0,3,0,1,11,0,0,0,0,2,2,1.2,1.0,1.125
161,20160421WOSK0,20160421,WO,SK,0,T,0,L,0,24,123,31,27,6,0,0,1,2,3,0,0,3,0,1,5,0,0,0,0,3,2,0.0,1.125,1.125
162,20160422HHOB0,20160422,OB,HH,0,B,0,W,0,27,144,38,33,7,1,0,1,0,0,1,0,4,0,0,6,0,1,0,0,2,2,2.0,1.0,1.5
163,20160422HHOB0,20160422,HH,OB,0,T,0,L,0,24,123,38,34,13,3,0,1,1,0,1,0,2,1,1,4,0,1,0,0,8,8,2.5,1.736842105,3.0
164,20160422HTLT0,20160422,LT,HT,0,B,0,W,3,27,157,39,36,10,1,0,2,0,0,0,0,2,0,1,10,0,0,0,0,5,5,2.0,0.642857143,1.6666666669999999
165,20160422HTLT0,20160422,HT,LT,0,T,0,L,0,24,128,37,33,13,3,0,0,1,0,1,1,2,0,0,3,0,2,0,2,7,6,1.875,2.1818181819999998,1.333333333
166,20160422KTSS0,20160422,SS,KT,0,B,0,L,0,27,204,48,41,16,2,1,2,0,0,0,1,6,0,0,5,1,0,0,0,13,13,3.857142857,2.7,1.636363636
167,20160422KTSS0,20160422,KT,SS,0,T,0,W,1,27,115,36,34,9,1,0,1,0,0,1,0,1,0,0,2,1,1,0,0,3,3,0.857142857,1.333333333,1.5
168,20160422LGWO0,20160422,WO,LG,0,B,0,W,0,27,116,33,31,5,0,0,1,0,0,0,0,1,0,1,6,1,0,0,0,2,2,0.0,1.0,0.545454545
169,20160422LGWO0,20160422,LG,WO,0,T,0,L,0,24,144,42,35,14,2,2,2,0,0,1,1,4,0,1,6,2,3,0,0,10,9,1.8,4.5,1.0909090909999999
170,20160422NCSK0,20160422,SK,NC,0,B,0,L,0,33,194,51,36,8,2,0,1,0,1,3,1,10,0,0,8,1,0,0,1,6,5,0.692307692,1.636363636,2.4
171,20160422NCSK0,20160422,NC,SK,0,T,0,W,0,33,154,43,39,9,2,0,1,0,0,1,0,2,0,1,8,1,1,0,0,5,5,1.2,1.0,1.6666666669999999
172,20160423HHOB0,20160423,OB,HH,0,B,0,W,1,27,141,34,33,6,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,2,2,1.0,0.260869565,0.272727273
173,20160423HHOB0,20160423,HH,OB,0,T,0,L,0,24,137,34,29,7,2,0,1,2,1,0,0,4,0,1,5,1,0,0,0,3,3,3.0,1.4210526319999999,1.5
174,20160423HTLT0,20160423,LT,HT,0,B,0,L,0,27,187,51,48,21,3,0,3,0,0,0,0,3,0,0,7,0,1,0,1,16,11,3.375,3.857142857,4.714285714
175,20160423HTLT0,20160423,HT,LT,0,T,0,W,0,27,188,50,40,14,2,0,2,2,1,0,0,9,0,1,7,1,0,0,0,10,10,1.928571429,2.0,5.1428571430000005
176,20160423KTSS0,20160423,SS,KT,0,B,0,L,0,27,147,42,38,12,2,0,1,2,0,0,0,4,0,0,5,1,1,0,0,11,11,12.0,1.384615385,2.0
177,20160423KTSS0,20160423,KT,SS,0,T,0,W,0,27,171,42,32,7,0,1,0,0,0,0,1,6,0,3,3,1,2,0,0,6,6,1.636363636,1.9090909090000001,2.25
178,20160423LGWO0,20160423,WO,LG,0,B,0,W,0,27,157,39,36,8,3,0,0,0,0,0,1,2,0,0,8,0,0,0,0,2,1,0.0,1.0,0.545454545
179,20160423LGWO0,20160423,LG,WO,0,T,0,L,0,24,191,49,40,18,3,0,2,0,0,0,2,7,0,0,11,0,0,0,0,14,14,3.0,3.0,7.2
180,20160423NCSK0,20160423,SK,NC,0,B,0,W,0,27,130,32,31,6,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,2,2,0.0,1.333333333,0.545454545
181,20160423NCSK0,20160423,NC,SK,0,T,0,L,0,24,182,43,37,13,1,0,0,0,1,0,1,3,0,2,7,1,3,0,0,8,6,1.9090909090000001,3.375,1.875
182,20160424HHOB0,20160424,OB,HH,0,B,0,W,1,27,134,35,31,4,1,0,1,0,0,0,0,2,0,2,9,0,0,0,0,1,1,0.75,0.0,0.272727273
183,20160424HHOB0,20160424,HH,OB,0,T,0,L,0,24,154,38,28,5,1,0,0,0,1,1,0,9,0,0,6,2,0,0,3,5,0,2.1818181819999998,7.5,2.142857143
184,20160424HTLT0,20160424,LT,HT,0,B,0,L,0,27,161,48,42,15,3,2,2,3,0,0,1,4,0,1,5,0,0,0,0,11,10,2.727272727,9.0,3.0
185,20160424HTLT0,20160424,HT,LT,0,T,0,W,0,27,150,38,36,8,0,0,3,0,0,0,0,2,0,0,10,0,1,0,0,4,4,1.5,0.0,1.714285714
186,20160424KTSS0,20160424,SS,KT,0,B,0,W,0,27,114,32,30,6,1,0,0,0,2,0,0,2,0,0,6,1,0,0,0,0,0,2.0,0.7142857140000001,0.6
187,20160424KTSS0,20160424,KT,SS,0,T,0,L,0,24,126,37,33,10,4,0,1,0,0,2,0,1,0,1,3,0,0,0,0,6,6,1.5,1.4210526319999999,2.5
188,20160424LGWO0,20160424,WO,LG,0,B,0,L,1,27,142,37,34,10,1,0,1,1,2,0,1,1,0,1,8,0,0,0,0,5,5,1.8,1.222222222,1.5
189,20160424LGWO0,20160424,LG,WO,0,T,0,W,0,27,142,39,36,11,3,0,0,2,0,2,0,1,1,0,6,0,0,0,0,3,3,1.0909090909999999,1.333333333,1.875
190,20160424NCSK0,20160424,SK,NC,0,B,0,W,0,27,123,33,30,5,0,0,2,0,0,1,0,1,0,1,6,1,1,0,0,2,2,2.0,0.666666667,1.5
191,20160424NCSK0,20160424,NC,SK,0,T,0,L,0,24,116,33,31,9,2,0,1,1,0,2,0,0,0,0,7,0,0,0,0,3,3,0.857142857,1.125,1.0
192,20160426HTHH0,20160426,HH,HT,0,B,0,W,2,27,165,37,31,7,1,0,0,1,1,1,0,4,0,1,11,0,0,0,0,2,2,0.9,1.285714286,2.5714285709999998
193,20160426HTHH0,20160426,HT,HH,0,T,0,L,0,24,151,36,27,6,1,0,1,0,0,2,0,7,0,0,5,1,0,0,0,4,3,1.0,2.454545455,2.5714285709999998
194,20160426LGSS0,20160426,SS,LG,0,B,0,L,0,27,137,37,32,7,0,0,0,2,1,1,0,4,0,0,8,0,1,0,0,2,2,1.125,1.222222222,1.5
195,20160426LGSS0,20160426,LG,SS,0,T,1,W,0,27,94,29,28,2,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0.0,0.333333333,0.375
196,20160426LTKT0,20160426,KT,LT,0,B,0,W,1,27,139,35,30,5,1,1,0,1,0,2,0,3,0,0,8,0,0,0,0,1,1,0.75,0.8888888890000001,1.0
197,20160426LTKT0,20160426,LT,KT,0,T,0,L,0,24,119,30,28,7,0,0,1,0,0,1,0,1,0,0,4,2,0,0,0,2,2,1.0,1.0,0.6
198,20160426SKOB0,20160426,OB,SK,0,B,0,W,1,27,155,42,38,13,2,1,0,0,0,1,0,3,0,0,6,1,2,0,0,3,3,1.363636364,1.7777777780000001,3.428571429
199,20160426SKOB0,20160426,SK,OB,0,T,0,L,0,24,119,34,29,7,2,0,1,1,0,0,0,2,0,3,6,2,0,0,0,4,3,0.3,1.125,2.142857143
200,20160426WONC0,20160426,NC,WO,0,B,0,W,2,27,167,39,34,9,1,0,0,0,0,0,0,3,0,2,10,1,0,0,0,3,3,1.5,1.636363636,0.25
201,20160426WONC0,20160426,WO,NC,0,T,0,L,0,24,145,35,32,11,4,0,0,0,0,0,0,3,0,0,3,1,0,0,0,4,4,2.0,2.625,1.6666666669999999
202,20160427LTKT0,20160427,KT,LT,0,B,0,L,0,27,177,40,36,10,3,0,0,0,1,0,0,4,0,0,6,0,0,0,0,4,4,2.25,1.636363636,4.0
203,20160427LTKT0,20160427,LT,KT,0,T,0,W,2,27,133,32,29,3,0,0,0,0,1,0,0,3,0,0,6,1,0,0,0,0,0,1.5,0.857142857,1.125
204,20160427SKOB0,20160427,OB,SK,0,B,0,L,0,27,134,34,32,6,3,0,1,1,0,0,1,1,0,0,8,0,0,0,0,3,3,0.0,0.9,1.5
205,20160427SKOB0,20160427,SK,OB,0,T,0,W,1,27,148,38,35,9,0,0,0,0,0,0,0,1,0,2,5,1,0,0,0,1,1,0.666666667,0.75,0.666666667
206,20160428HTHH0,20160428,HH,HT,0,B,0,W,0,33,176,45,40,7,0,0,1,0,1,0,0,4,1,1,13,0,0,0,0,2,2,0.75,1.0,2.625
207,20160428HTHH0,20160428,HT,HH,0,T,0,L,0,32,170,46,38,9,2,0,0,2,0,2,1,5,1,0,7,0,0,0,0,3,3,2.5714285709999998,1.3125,1.0909090909999999
208,20160428LGSS0,20160428,SS,LG,0,B,0,W,2,27,173,41,36,11,1,0,3,0,1,0,0,4,0,1,11,0,0,0,0,7,7,1.8,1.928571429,2.333333333
209,20160428LGSS0,20160428,LG,SS,0,T,0,L,0,24,173,41,31,7,1,0,1,2,0,1,0,9,0,0,9,0,1,0,0,9,7,2.333333333,3.6,5.4
210,20160428LTKT0,20160428,KT,LT,0,B,0,L,0,27,198,41,36,12,0,0,4,1,1,0,0,4,0,1,5,1,0,0,1,8,7,2.4,12.0,1.636363636
211,20160428LTKT0,20160428,LT,KT,0,T,0,W,0,27,132,33,31,8,1,0,1,0,0,0,0,1,0,1,7,2,0,0,0,3,3,0.75,0.0,1.0
212,20160428SKOB0,20160428,OB,SK,0,B,0,W,0,27,145,37,31,8,0,0,0,2,1,1,0,3,0,2,6,2,0,0,1,1,1,1.285714286,1.222222222,1.875
213,20160428SKOB0,20160428,SK,OB,0,T,0,L,0,25,127,35,30,9,2,0,1,1,0,2,0,0,0,3,1,2,0,0,0,4,4,0.857142857,1.08,1.875
214,20160428WONC0,20160428,NC,WO,0,B,0,L,0,27,157,38,37,9,3,1,1,1,0,0,0,1,0,0,7,0,0,0,1,4,2,0.333333333,1.111111111,0.6
215,20160428WONC0,20160428,WO,NC,0,T,0,W,1,27,179,36,34,8,0,0,0,1,1,0,0,1,0,1,11,0,0,0,1,2,1,1.8,1.0,0.6
216,20160429KTLG0,20160429,LG,KT,0,B,0,W,0,27,157,36,28,7,0,0,0,1,1,1,1,5,0,1,5,1,1,0,0,3,3,1.333333333,1.333333333,1.5
217,20160429KTLG0,20160429,KT,LG,0,T,0,L,0,25,167,42,35,10,0,0,1,0,0,1,0,6,1,0,8,0,1,0,0,4,4,3.5,1.92,1.2
218,20160429NCLT0,20160429,LT,NC,0,B,0,L,3,27,168,43,33,9,2,0,2,0,1,1,0,8,1,1,8,1,1,0,0,6,6,1.333333333,1.846153846,3.428571429
219,20160429NCLT0,20160429,NC,LT,0,T,0,W,0,27,139,35,30,7,2,0,1,1,1,0,0,4,1,1,7,1,0,0,0,3,3,2.0,1.25,0.5
220,20160429OBHT0,20160429,HT,OB,0,B,0,W,1,27,159,40,30,5,0,0,0,0,0,1,1,8,0,0,5,0,0,0,0,1,1,0.666666667,1.4,2.25
221,20160429OBHT0,20160429,OB,HT,0,T,0,L,0,24,135,37,30,7,1,0,0,0,1,0,2,5,0,0,9,0,0,0,0,4,1,0.6,1.714285714,1.875
222,20160429SKWO0,20160429,WO,SK,0,B,0,L,0,27,117,37,33,10,2,0,0,0,0,1,2,1,0,0,5,0,0,0,0,4,4,0.75,1.222222222,1.5
223,20160429SKWO0,20160429,SK,WO,0,T,0,W,1,27,132,36,34,7,2,0,0,1,0,0,0,2,0,0,7,1,1,0,0,3,2,1.125,1.0,1.875
224,20160429SSHH0,20160429,HH,SS,0,B,0,W,0,27,141,38,33,9,1,0,2,1,1,0,0,4,0,1,8,2,0,0,0,5,5,4.0,2.1176470590000003,4.2
225,20160429SSHH0,20160429,SS,HH,0,T,0,L,1,24,177,41,38,15,1,0,3,0,0,0,0,2,0,1,6,1,0,0,0,10,10,3.0,2.0625,2.625
226,20160430KTLG0,20160430,LG,KT,0,B,0,L,0,27,149,36,34,9,1,0,0,0,0,0,0,2,0,0,6,0,0,0,0,3,3,1.5,1.222222222,1.333333333
227,20160430KTLG0,20160430,KT,LG,0,T,0,W,2,27,154,36,28,5,1,0,0,0,1,1,1,5,0,1,7,0,1,0,0,2,2,0.9,1.111111111,0.666666667
228,20160430NCLT0,20160430,LT,NC,0,B,0,L,0,27,183,42,38,11,1,0,2,0,0,0,0,4,0,0,9,0,0,0,0,8,8,1.875,2.5,2.625
229,20160430NCLT0,20160430,NC,LT,0,T,0,W,0,27,143,34,32,5,2,0,0,0,0,0,0,2,0,0,12,1,0,0,0,1,1,0.0,1.5,0.545454545
230,20160430OBHT0,20160430,HT,OB,0,B,0,L,0,27,166,42,32,10,4,0,1,1,2,2,0,8,0,0,6,1,1,1,0,7,6,1.636363636,2.25,2.0
231,20160430OBHT0,20160430,OB,HT,0,T,0,W,2,27,154,40,37,11,2,0,1,0,0,0,0,3,0,0,7,1,1,0,0,5,5,1.875,1.25,2.25
232,20160430SKWO0,20160430,WO,SK,0,B,0,L,0,27,133,42,39,13,3,0,1,1,0,1,0,2,0,0,7,0,0,0,0,5,5,1.0909090909999999,2.727272727,1.8
233,20160430SKWO0,20160430,SK,WO,0,T,0,W,0,27,145,34,30,5,0,0,0,1,0,0,0,4,0,0,7,1,0,0,0,1,1,0.0,1.0,1.875
234,20160430SSHH0,20160430,HH,SS,0,B,0,L,0,27,146,41,33,10,3,0,2,0,1,2,1,5,1,0,3,2,0,0,0,6,3,1.363636364,1.941176471,1.636363636
235,20160430SSHH0,20160430,SS,HH,0,T,0,W,2,27,164,36,31,7,1,0,0,0,1,0,1,2,0,2,7,0,0,0,1,3,2,1.2,0.1875,0.6
236,20160501KTLG0,20160501,LG,KT,0,B,0,W,3,27,150,37,31,9,2,0,0,0,0,1,0,5,0,0,3,3,0,0,0,2,2,2.0,1.5555555559999998,1.333333333
237,20160501KTLG0,20160501,KT,LG,0,T,0,L,0,24,139,35,28,7,1,0,1,3,1,1,1,4,0,1,5,0,0,1,1,4,4,0.545454545,1.375,3.6
238,20160501NCLT0,20160501,LT,NC,0,B,0,L,0,27,135,38,36,10,0,0,3,0,0,0,1,1,0,0,8,1,0,0,0,5,5,0.333333333,1.5,0.9
239,20160501NCLT0,20160501,NC,LT,0,T,0,W,2,27,146,36,32,5,0,0,0,0,0,0,1,2,0,1,6,0,2,0,0,2,1,1.5,0.7142857140000001,0.272727273
240,20160501OBHT0,20160501,HT,OB,0,B,0,L,0,27,134,36,35,9,1,0,1,0,1,0,0,1,0,0,2,1,0,0,0,4,3,0.5,2.4,0.9
241,20160501OBHT0,20160501,OB,HT,0,T,0,W,0,27,137,36,32,7,1,0,1,0,1,0,0,3,0,1,3,1,0,0,0,1,0,0.75,1.0,0.6
242,20160501SKWO0,20160501,WO,SK,0,B,0,W,0,27,109,33,30,5,2,0,0,0,0,1,0,1,0,1,4,1,0,0,0,1,1,0.0,0.6,1.0
243,20160501SKWO0,20160501,SK,WO,0,T,0,L,0,24,146,43,39,14,2,1,1,1,0,0,0,4,0,0,5,0,0,0,0,11,9,2.4,1.615384615,2.25
244,20160501SSHH0,20160501,HH,SS,0,B,0,W,0,27,181,43,35,11,0,1,0,2,1,0,1,7,0,0,7,1,0,0,0,8,8,2.25,1.736842105,3.0
245,20160501SSHH0,20160501,SS,HH,0,T,0,L,1,24,145,37,28,8,4,0,1,1,0,1,2,6,1,0,8,1,0,0,0,9,9,1.6666666669999999,2.2,1.333333333
246,20160503HHSK0,20160503,SK,HH,0,B,0,L,0,27,161,41,28,5,2,0,1,2,0,2,0,10,1,1,6,1,0,0,0,7,7,2.0,2.1,2.0
247,20160503HHSK0,20160503,HH,SK,0,T,0,W,1,27,152,37,33,8,1,0,0,0,0,1,0,2,0,1,9,0,0,0,0,2,2,1.285714286,0.5625,0.6
248,20160503LTHT0,20160503,HT,LT,0,B,0,W,1,27,163,37,30,5,0,0,1,1,0,0,0,7,1,0,8,2,0,0,0,2,2,0.75,1.333333333,1.5
249,20160503LTHT0,20160503,LT,HT,0,T,0,L,0,24,138,36,29,7,1,0,1,0,0,3,0,4,0,0,6,0,0,0,0,3,3,0.9,1.375,3.6
250,20160503WOSS0,20160503,SS,WO,0,B,0,L,0,27,170,43,36,11,1,0,1,0,1,2,0,5,0,0,10,0,0,0,0,5,3,1.333333333,5.0,0.692307692
251,20160503WOSS0,20160503,WO,SS,0,T,0,W,0,27,115,31,29,8,0,0,0,0,2,0,0,2,0,0,3,3,0,0,0,0,0,0.0,1.0,1.333333333
252,20160504HHSK0,20160504,SK,HH,0,B,0,W,2,27,150,39,32,7,1,0,1,0,1,0,0,6,0,1,6,1,0,0,0,1,1,0.428571429,2.0,2.25
253,20160504HHSK0,20160504,HH,SK,0,T,0,L,0,24,154,42,31,10,0,0,1,1,0,2,0,9,0,0,2,0,0,0,0,5,5,2.625,0.0,2.625
254,20160504LTHT0,20160504,HT,LT,0,B,0,W,0,27,153,38,34,11,0,0,1,1,0,0,0,3,0,1,4,3,0,0,1,2,1,0.428571429,1.5555555559999998,2.142857143
255,20160504LTHT0,20160504,LT,HT,0,T,0,L,0,24,149,35,30,7,1,0,1,0,0,0,0,5,0,0,11,1,1,0,0,3,3,2.0,1.5,4.2
256,20160504NCKT0,20160504,KT,NC,0,B,0,L,0,27,167,41,36,13,2,1,1,0,0,1,0,3,0,1,4,2,0,0,1,8,7,4.5,2.0526315790000003,1.5
257,20160504NCKT0,20160504,NC,KT,0,T,0,W,2,27,175,41,35,9,1,0,0,0,0,1,0,5,0,0,9,0,1,0,0,6,6,2.0,1.5,0.46153846200000004
258,20160504OBLG0,20160504,LG,OB,0,B,0,L,0,27,185,53,48,21,4,0,4,0,0,0,0,4,0,1,5,0,1,0,0,17,16,4.285714286,4.5,1.5
259,20160504OBLG0,20160504,OB,LG,0,T,0,W,0,27,133,36,31,4,2,0,0,1,0,0,0,5,0,0,5,1,1,0,0,1,1,1.0,1.0,0.3
260,20160504WOSS0,20160504,SS,WO,0,B,0,L,0,27,139,37,36,10,0,1,1,1,1,0,1,0,0,0,5,1,0,0,1,6,5,1.8,1.588235294,0.6
261,20160504WOSS0,20160504,WO,SS,0,T,0,W,2,27,157,37,34,10,2,0,0,2,0,0,1,2,0,0,5,2,1,0,0,3,3,0.6,1.2,2.142857143
262,20160505HHSK0,20160505,SK,HH,0,B,0,W,1,27,156,42,39,13,0,0,3,1,0,0,0,3,0,0,7,1,0,0,0,6,6,1.0,1.5,1.0909090909999999
263,20160505HHSK0,20160505,HH,SK,0,T,0,L,0,24,201,54,48,21,3,0,5,1,0,0,1,5,0,0,5,0,0,0,1,19,14,1.8,4.0,4.5
264,20160505LTHT0,20160505,HT,LT,0,B,0,W,0,27,133,32,29,3,1,0,0,0,1,0,0,1,0,2,6,1,0,0,1,1,1,0.6,1.0,0.9
265,20160505LTHT0,20160505,LT,HT,0,T,0,L,0,24,194,52,38,18,1,1,2,0,0,0,2,11,0,1,5,2,0,0,1,17,17,6.857142857,3.428571429,1.615384615
266,20160505NCKT0,20160505,KT,NC,0,B,0,L,0,27,210,54,43,16,5,1,2,1,0,1,1,9,0,0,5,0,0,0,0,15,10,2.769230769,0.0,6.0
267,20160505NCKT0,20160505,NC,KT,0,T,0,W,0,27,139,37,32,7,0,0,0,2,0,0,0,4,0,1,8,2,0,0,0,2,2,1.0,0.0,1.333333333
268,20160505OBLG0,20160505,LG,OB,0,B,0,W,1,30,181,50,45,19,2,0,0,0,1,0,1,3,0,1,4,3,0,0,0,7,6,1.384615385,1.5,1.5
269,20160505OBLG0,20160505,OB,LG,0,T,0,L,0,28,179,41,36,10,3,0,1,0,2,2,0,3,0,0,10,0,1,1,0,8,7,2.142857143,1.384615385,1.2
270,20160505WOSS0,20160505,SS,WO,0,B,0,W,1,27,119,33,30,4,1,0,1,0,0,0,0,3,0,0,5,0,0,0,0,2,2,2.0,0.0,0.6
271,20160505WOSS0,20160505,WO,SS,0,T,0,L,0,24,118,33,31,7,2,3,0,1,0,0,1,0,0,1,6,0,0,1,0,5,5,1.5,1.636363636,1.5
272,20160506HHKT0,20160506,KT,HH,0,B,0,W,0,27,170,39,37,10,4,0,0,0,0,0,1,1,0,0,9,0,0,0,0,3,1,0.6,0.375,2.142857143
273,20160506HHKT0,20160506,HH,KT,0,T,0,L,0,24,139,41,35,15,2,0,3,1,1,0,0,6,0,0,6,3,0,0,0,10,10,2.25,5.0,1.8
274,20160506HTWO0,20160506,WO,HT,0,B,0,W,0,27,162,39,35,13,5,2,2,0,0,0,2,2,0,0,5,1,0,0,0,6,6,0.46153846200000004,0.0,3.0
275,20160506HTWO0,20160506,HT,WO,0,T,0,L,0,24,172,50,44,20,1,1,3,3,0,0,0,6,0,0,7,0,0,0,0,15,15,5.571428571,18.0,3.0
276,20160506LGNC0,20160506,NC,LG,0,B,0,W,0,27,138,33,29,5,0,0,0,0,1,1,0,3,0,0,5,2,0,0,0,2,2,1.2,1.5,0.9
277,20160506LGNC0,20160506,LG,NC,0,T,0,L,0,24,150,39,37,15,3,0,2,0,0,0,0,2,0,0,5,2,1,0,0,13,13,10.0,3.666666667,4.8
278,20160506LTOB0,20160506,OB,LT,0,B,0,L,0,27,187,45,37,12,4,1,1,0,0,1,0,7,0,0,9,1,1,0,0,7,7,1.9090909090000001,4.0,2.625
279,20160506LTOB0,20160506,LT,OB,0,T,0,W,0,27,127,34,31,5,1,0,0,0,0,0,0,2,0,1,7,1,0,0,0,0,0,0.6,0.0,1.0
280,20160506SKSS0,20160506,SS,SK,0,B,0,W,0,27,113,35,32,10,2,1,1,0,1,2,0,1,0,0,6,1,0,0,0,4,4,1.2,1.222222222,1.333333333
281,20160506SKSS0,20160506,SK,SS,0,T,0,L,0,24,101,34,31,8,2,1,1,1,0,2,0,1,0,0,2,0,1,0,0,5,3,1.8,1.125,1.5
282,20160507HHKT0,20160507,KT,HH,0,B,0,W,0,27,170,44,37,12,2,0,2,3,0,0,0,7,0,0,6,2,1,0,0,10,10,3.5,2.666666667,3.857142857
283,20160507HHKT0,20160507,HH,KT,0,T,0,L,0,24,203,48,42,20,2,0,0,2,0,0,0,6,0,0,9,0,1,0,0,17,17,7.5,3.0,3.375
284,20160507HTWO0,20160507,WO,HT,0,B,0,W,0,27,125,36,31,6,1,0,1,1,0,2,0,2,0,1,5,0,1,0,0,3,3,1.5,0.8888888890000001,2.142857143
285,20160507HTWO0,20160507,HT,WO,0,T,1,L,0,24,112,34,33,8,1,1,0,3,0,0,0,1,0,0,7,1,1,0,1,4,3,1.714285714,1.125,1.333333333
286,20160507LGNC0,20160507,NC,LG,0,B,0,W,0,27,161,37,31,6,0,0,0,0,1,0,0,4,0,2,8,0,0,0,0,1,1,1.5,0.5,1.5
287,20160507LGNC0,20160507,LG,NC,0,T,0,L,0,24,147,35,32,8,1,0,3,0,1,0,0,3,0,0,12,0,0,0,0,4,4,0.5,2.0,1.875
288,20160507LTOB0,20160507,OB,LT,0,B,0,L,0,27,169,41,34,9,2,0,1,1,0,1,0,5,0,1,10,1,0,0,0,5,5,1.6666666669999999,1.434782609,1.5
289,20160507LTOB0,20160507,LT,OB,0,T,0,W,3,27,162,35,30,6,1,0,0,0,2,0,0,4,0,1,7,1,0,0,0,0,0,0.0,1.142857143,1.5
290,20160507SKSS0,20160507,SS,SK,0,B,0,L,0,27,167,42,31,7,2,0,0,1,1,1,1,8,0,1,7,0,3,0,0,6,6,2.625,3.0,0.818181818
291,20160507SKSS0,20160507,SK,SS,0,T,0,W,2,27,134,37,36,8,4,0,0,1,0,0,0,1,0,0,4,1,2,0,0,3,3,0.9,1.6666666669999999,0.666666667
292,20160508HHKT0,20160508,KT,HH,0,B,0,W,1,27,155,36,30,4,0,0,1,0,0,0,0,5,0,1,9,1,0,1,0,4,4,2.25,1.35,1.0
293,20160508HHKT0,20160508,HH,KT,0,T,0,L,0,24,138,39,33,13,1,0,1,0,1,1,0,5,0,0,4,1,0,2,0,7,6,3.0,2.470588235,3.5
294,20160508HTWO0,20160508,WO,HT,0,B,0,W,1,27,150,41,37,11,3,0,0,0,0,1,0,1,0,2,9,0,0,0,0,6,4,1.714285714,1.32,1.2
295,20160508HTWO0,20160508,HT,WO,0,T,0,L,0,26,171,41,35,10,2,1,2,0,2,0,0,5,1,1,6,0,0,0,0,7,4,2.4,1.75,2.625
296,20160508LGNC0,20160508,NC,LG,0,B,0,W,0,27,140,38,36,9,1,0,1,0,0,0,0,2,0,0,6,1,1,0,2,5,5,2.25,1.2352941179999999,1.714285714
297,20160508LGNC0,20160508,LG,NC,0,T,0,L,0,24,174,44,30,12,2,0,0,1,1,1,2,10,1,1,3,2,0,0,0,11,11,3.333333333,3.0,7.5
298,20160508LTOB0,20160508,OB,LT,0,B,0,L,0,27,221,55,44,21,4,0,2,3,1,1,0,7,1,3,6,2,0,0,0,17,17,4.090909091,3.166666667,3.375
299,20160508LTOB0,20160508,LT,OB,0,T,0,W,2,27,171,52,46,18,1,0,3,0,0,0,1,4,0,1,7,0,2,0,0,11,11,1.5,2.2941176469999998,4.714285714
300,20160508SKSS0,20160508,SS,SK,0,B,0,W,0,33,194,51,43,15,0,0,1,1,1,0,2,5,0,1,8,1,0,1,0,7,7,0.923076923,2.526315789,2.7
301,20160508SKSS0,20160508,SK,SS,0,T,0,L,2,31,197,57,43,12,1,0,1,0,0,2,0,11,4,1,10,0,1,0,0,8,6,2.727272727,2.647058824,2.666666667
302,20160510OBSK0,20160510,SK,OB,0,B,0,L,0,27,171,42,37,13,4,0,5,1,0,0,1,4,0,0,6,2,0,0,0,11,11,1.2,1.571428571,3.0
303,20160510OBSK0,20160510,OB,SK,0,T,0,W,1,27,168,45,38,13,5,0,1,0,0,1,1,4,0,1,11,1,0,0,0,7,7,2.0,2.166666667,3.428571429
