,GYEAR,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,BA,SLG,IsoP,RC,wOBA,wRAA,wRC,wRC+
123,2016,61700,116,101,7,16,16,3,2,1,0,0,4,1,8,0,2,30,5,7,0.15841584158415842,0.25742574257425743,0.09900990099009901,5.6482758620689655,0.2305267857142857,-13.902363589008987,16.120152038025786,14.394312875560434
124,2016,73602,329,276,38,30,63,8,0,3,0,0,13,6,30,0,4,57,9,6,0.22826086956521738,0.2898550724637681,0.06159420289855075,26.40534954407295,0.28630379746835444,-22.70196046755824,45.99099708064572,50.712200461228306
125,2016,62668,34,30,2,5,5,0,0,1,0,0,1,1,2,0,0,6,0,0,0.16666666666666666,0.26666666666666666,0.1,1.9682352941176466,0.2172121212121212,-4.48750034529433,4.628014695726638,5.724782661883843
126,2016,63634,273,241,45,27,64,16,2,9,0,1,3,6,19,1,4,66,5,5,0.26556016597510373,0.4605809128630705,0.19502074688796678,36.019780219780216,0.3422230483271375,-4.9217026496731595,38.20197178516604,87.12270369002313
127,2016,63636,81,70,4,18,15,3,0,0,3,2,1,0,7,0,3,15,1,4,0.21428571428571427,0.2571428571428571,0.042857142857142844,6.16,0.28372499999999995,-5.779649042844123,11.268646308113038,49.03307722359681
128,2016,64906,26,23,1,2,3,1,0,1,0,0,1,0,2,0,0,9,1,4,0.13043478260869565,0.30434782608695654,0.1739130434782609,1.2369230769230768,0.22435999999999998,-3.262206016408387,3.5145305378304474,10.378955593176197
129,2016,66968,13,13,0,9,2,0,0,0,8,1,0,0,0,0,0,3,0,1,0.15384615384615385,0.15384615384615385,0.0,0.47384615384615386,0.14523076923076922,-2.5688240656335464,1.6223981487974197,-41.14417943041462
130,2016,71184,89,76,6,9,16,1,0,0,0,0,4,1,5,0,3,10,3,2,0.21052631578947367,0.2236842105263158,0.013157894736842118,5.115505617977528,0.25282352941176467,-8.85752587270095,12.360477237385384,28.912312418130416
131,2016,75441,207,179,35,29,60,14,0,5,3,3,1,3,21,1,3,43,2,5,0.33519553072625696,0.4972067039106145,0.16201117318435754,37.63758454106281,0.4062341463414634,8.34682615559063,29.020322831669525,128.80202262108565
132,2016,64004,31,29,0,3,3,1,0,0,2,1,0,0,2,0,0,8,0,0,0.10344827586206896,0.13793103448275862,0.034482758620689655,0.7174193548387098,0.15016129032258063,-5.986326344576117,4.146892698562062,-37.93378674138517
133,2016,64166,55,50,3,10,13,1,0,0,2,1,1,0,4,0,0,18,0,2,0.26,0.28,0.020000000000000018,4.829090909090909,0.28868518518518516,-3.675765555893178,7.6331678989837615,52.26278498840029
134,2016,65005,381,325,74,52,86,16,0,22,0,0,0,5,50,0,1,51,12,7,0.26461538461538464,0.5169230769230769,0.2523076923076923,60.32152230971128,0.3820472440944882,6.962625341841394,53.358274607196435,113.05329085459579
135,2016,76158,231,199,42,31,53,5,0,19,0,0,0,1,28,1,3,66,5,2,0.2663316582914573,0.5778894472361809,0.3115577889447236,42.17437229437229,0.4012782608695652,8.270992033609446,32.375805160318656,125.57511451332543
136,2016,76869,193,168,18,27,54,5,5,1,13,7,8,1,11,0,5,41,1,1,0.32142857142857145,0.42857142857142855,0.1071428571428571,28.140932642487044,0.37182162162162163,1.7279607775505723,27.028953164650524,106.39511760751508
137,2016,77462,41,37,5,3,5,0,0,3,0,0,0,0,3,0,1,14,2,1,0.13513513513513514,0.3783783783783784,0.24324324324324326,2.5678048780487805,0.25846341463414635,-3.8696444849589784,5.645618427196123,32.5845908543732
138,2016,65506,30,27,1,8,4,0,0,0,2,3,1,0,1,0,1,7,1,0,0.14814814814814814,0.14814814814814814,0.0,0.4053333333333333,0.1826551724137931,-4.904598748939113,4.036513375035363,-16.776160689026497
139,2016,79356,82,69,11,9,18,7,0,3,1,0,0,0,10,0,3,25,1,0,0.2608695652173913,0.4927536231884058,0.23188405797101452,13.865853658536588,0.3896219512195122,2.0647219690063827,11.505179536207395,117.98538300528207
140,2016,61204,116,107,14,9,27,6,0,0,5,1,3,0,6,0,0,19,1,2,0.2523364485981308,0.308411214953271,0.05607476635514019,10.347586206896551,0.2826902654867256,-8.386444123554995,16.16770306790039,48.35933421456284
141,2016,62244,210,172,23,26,36,5,1,5,2,2,11,3,22,0,2,45,1,2,0.20930232558139536,0.3372093023255814,0.12790697674418602,19.69485714285714,0.29651256281407035,-12.53633710943047,29.34030315662176,57.3593975869712
142,2016,63440,174,150,25,20,39,11,0,6,0,0,9,2,8,0,5,41,4,5,0.26,0.4533333333333333,0.1933333333333333,21.268965517241377,0.3394242424242424,-3.580840308278778,24.3394204579984,85.30032714171274
143,2016,64499,215,188,14,25,41,7,0,0,1,1,11,1,8,0,7,42,10,9,0.21808510638297873,0.2553191489361702,0.03723404255319146,12.27767441860465,0.25686764705882353,-20.60479114161617,30.00416376213202,31.545544380012725
144,2016,78467,52,49,4,16,8,1,0,1,6,3,0,0,2,0,1,21,1,1,0.16326530612244897,0.24489795918367346,0.0816326530612245,2.1403846153846153,0.21351923076923077,-7.038286235186874,7.144648341631023,3.3202440221583474
145,2016,62864,170,144,14,17,37,9,0,2,1,1,3,0,21,0,2,38,2,7,0.2569444444444444,0.3611111111111111,0.10416666666666669,20.137764705882354,0.3415089820359281,-3.175454014486982,23.78132085873831,86.65775624165134
146,2016,71848,172,143,16,24,34,5,0,0,6,2,8,2,15,0,4,17,2,2,0.23776223776223776,0.2727272727272727,0.03496503496503495,14.888023255813952,0.2929390243902439,-10.828156613380175,24.017045601085,55.03257220357071
147,2016,72860,15,12,2,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0.0,0.0,0.0,0.13866666666666666,0.0996,-3.587967183226982,1.860802187784868,-70.8555801536658
148,2016,78850,17,15,2,4,3,0,0,0,2,0,0,0,2,0,0,5,0,1,0.2,0.2,0.0,1.3411764705882356,0.2544705882352941,-1.666362807657247,2.2819786583731037,29.98475598078795
149,2016,77648,43,39,2,1,6,2,0,0,1,1,1,1,2,0,0,10,1,0,0.15384615384615385,0.20512820512820512,0.051282051282051266,1.406511627906977,0.18609523809523806,-6.8950818248903945,5.85964925988627,-14.53624293837863
150,2016,61208,32,24,3,9,9,0,1,0,0,2,0,0,6,0,2,1,0,0,0.375,0.4583333333333333,0.08333333333333331,6.13125,0.47346875,3.251595259799453,4.581612351868733,172.58025133480922
151,2016,74358,7,6,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.16666666666666666,0.16666666666666666,0.0,0.18,0.24157142857142855,-0.7684594348222425,0.8702200807396797,21.585771956914034
152,2016,79364,217,180,20,17,44,3,0,0,0,0,10,3,21,0,3,32,3,6,0.24444444444444444,0.2611111111111111,0.01666666666666669,17.972350230414747,0.29242512077294686,-13.762760977457184,30.316577138352734,54.69795596623705
153,2016,78352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
154,2016,66833,12,11,0,3,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0.18181818181818182,0.18181818181818182,0.0,0.565,0.21958333333333332,-1.5578851412944394,1.5501762382254636,7.268741589616711
155,2016,76509,599,526,70,77,171,28,3,7,12,15,3,2,62,1,6,70,15,5,0.32509505703422054,0.4296577946768061,0.10456273764258556,88.01726210350584,0.3855462184873949,12.857050933408889,83.8814641918755,115.33156562533853
156,2016,62234,134,118,9,34,34,5,0,3,3,2,2,1,10,0,3,28,0,2,0.288135593220339,0.4067796610169492,0.11864406779661019,18.30223880597015,0.35147727272727275,-1.285365045164494,18.75040772354355,93.14837395967754
157,2016,64022,29,28,3,2,5,1,0,0,0,0,0,0,1,0,0,9,0,1,0.17857142857142858,0.21428571428571427,0.0357142857142857,1.2951724137931035,0.19986206896551723,-4.2862351868732915,3.912198786659542,-5.5722952431845
158,2016,77669,33,29,1,4,6,4,0,0,1,0,1,0,3,0,0,12,0,0,0.20689655172413793,0.3448275862068966,0.13793103448275865,3.223636363636363,0.28815625,-2.221370783956244,4.552685733819508,51.918381299648395
159,2016,62797,446,384,53,52,104,12,4,4,5,2,8,6,39,0,9,67,6,3,0.2708333333333333,0.3541666666666667,0.08333333333333337,51.1296860986547,0.3299977168949772,-13.010955574147825,62.41082745386963,79.16246704973122
160,2016,63704,238,207,30,43,64,4,2,4,12,2,10,0,20,0,1,46,0,1,0.30917874396135264,0.4057971014492754,0.09661835748792275,35.18781512605042,0.36189473684210527,-0.02283740344479783,33.31990404452334,99.93146037381513
161,2016,63360,14,10,0,3,2,0,0,0,0,0,0,0,3,0,1,2,1,3,0.2,0.2,0.0,1.0857142857142856,0.35021428571428576,-0.15041020966271584,1.9492564135955204,92.32600971108593
162,2016,78135,147,124,14,14,35,4,2,1,1,0,5,1,15,0,2,20,3,0,0.28225806451612906,0.3709677419354839,0.08870967741935482,18.02,0.347274647887324,-1.9732240296840227,20.56657670728106,90.41193377218649
163,2016,62056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
164,2016,62893,177,155,11,29,51,4,1,0,8,4,6,1,8,0,7,48,1,5,0.32903225806451614,0.36774193548387096,0.03870967741935483,23.676271186440676,0.3595263157894737,-0.39912680516240123,24.77774504629852,98.38931878465537
165,2016,78566,10,10,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0.0,0.0,0.0,-0.0,0.0,-3.299908842297174,1.0700091157702827,-135.70777444979814
166,2016,79109,472,393,78,73,110,14,5,20,17,9,2,5,65,0,7,97,7,17,0.27989821882951654,0.49363867684478374,0.2137404580152672,79.20169491525424,0.39281702127659573,13.259465854651953,66.10809208867512,120.06577762507862
167,2016,61463,118,106,11,13,25,1,1,2,1,1,1,1,9,0,1,25,3,2,0.2358490566037736,0.32075471698113206,0.08490566037735847,10.025084745762712,0.2902478632478632,-7.718096751825104,16.454592400408266,53.28028600590131
168,2016,74163,530,452,41,98,159,20,4,3,21,11,7,1,63,1,7,29,7,3,0.35176991150442477,0.4336283185840708,0.08185840707964603,91.17588679245283,0.40952107279693484,22.9591327095492,74.2433191183199,130.9422273713601
169,2016,78224,568,492,124,107,160,32,3,37,8,2,0,5,71,3,0,107,9,5,0.3252032520325203,0.6280487804878049,0.30284552845528456,129.1492957746479,0.441658407079646,41.24519163285226,79.5926147740015,151.86769571535748
170,2016,78756,53,43,3,6,7,0,0,0,0,0,3,0,5,0,2,8,0,0,0.16279069767441862,0.16279069767441862,0.0,2.7418867924528305,0.23781999999999998,-5.999580674567002,7.306800364630812,19.143117593436642
171,2016,61643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
172,2016,60667,33,29,4,3,8,1,0,0,0,0,0,1,3,2,0,10,1,0,0.27586206896551724,0.3103448275862069,0.03448275862068967,2.9636363636363634,0.2783225806451613,-2.517187637839268,4.543721586732143,45.51541909438814
173,2016,60757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
174,2016,77243,93,78,12,9,17,8,0,0,0,0,4,0,6,0,5,21,2,1,0.21794871794871795,0.32051282051282054,0.10256410256410259,8.37032258064516,0.30373033707865166,-4.939907613204553,12.966882713836512,62.059081311792994
175,2016,61891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
176,2016,65546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
177,2016,78745,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,-0.0,0.0,-2.639927073837739,0.7900091157702827,-135.70777444979814
178,2016,96462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
179,2016,60263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
180,2016,63920,325,253,12,60,66,7,1,1,2,5,2,1,66,0,2,62,4,1,0.2608695652173913,0.308300395256917,0.047430830039525695,37.916666666666664,0.3634658385093168,0.4342730314748976,45.50133622471224,100.95444622302175
181,2016,66928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
182,2016,75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
183,2016,62332,82,72,8,8,13,2,0,0,0,0,2,0,7,0,1,14,1,1,0.18055555555555555,0.20833333333333334,0.02777777777777779,4.419512195121951,0.2366625,-9.368892433910665,11.365745214220603,18.389438729001185
184,2016,71845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
185,2016,75250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
186,2016,76304,25,24,2,3,7,2,0,0,0,0,0,0,0,0,1,12,0,0,0.2916666666666667,0.375,0.08333333333333331,2.9632,0.32159999999999994,-0.9206927985414778,3.4631722880583413,73.69449147024349
187,2016,76858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.3299908842297174,-0.18999088422971738,-135.70777444979814
188,2016,78361,240,213,29,31,65,14,1,3,5,2,4,0,19,0,4,46,4,0,0.3051643192488263,0.4225352112676056,0.11737089201877932,34.39216666666667,0.3675508474576271,1.214406007138114,33.60506002502974,103.61430359267297
189,2016,65513,59,49,5,5,7,1,2,0,0,0,1,1,5,0,3,20,0,5,0.14285714285714285,0.24489795918367346,0.10204081632653061,3.8440677966101693,0.24558620689655172,-6.261088234369597,8.153879860434415,24.19990031029545
190,2016,74731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
191,2016,99737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
192,2016,62908,12,12,2,7,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0.08333333333333333,0.08333333333333333,0.0,0.12666666666666668,0.07866666666666666,-3.099361896080219,1.4217198419933152,-84.48582714763207
193,2016,65933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
194,2016,64610,322,298,27,36,81,13,3,0,7,3,9,0,15,0,0,46,2,11,0.27181208053691275,0.33557046979865773,0.06375838926174499,31.714347826086957,0.2997476038338658,-18.272809084316513,45.02325214570089,59.46581835777172
195,2016,72559,240,213,12,34,66,8,3,1,7,4,1,0,20,0,6,49,1,0,0.30985915492957744,0.38967136150234744,0.07981220657277,34.046,0.3654769874476987,0.7606900523679924,33.60316954188487,102.26395848919046
196,2016,73606,485,411,67,73,120,30,3,16,9,4,6,3,60,1,5,108,8,6,0.291970802919708,0.49635036496350365,0.20437956204379565,82.04123711340206,0.39379079497907943,14.055182830313152,67.92897975841302,120.69982743786916
197,2016,79300,106,91,9,16,26,5,0,3,2,2,4,1,10,0,0,16,3,0,0.2857142857142857,0.43956043956043955,0.15384615384615385,13.52301886792453,0.3580490196078431,-0.3817720342467024,14.83639837703541,97.4274121681489
198,2016,61214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
199,2016,64890,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-2.3099361896080217,0.6500091157702828,-135.70777444979808
200,2016,74857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
201,2016,79453,344,306,36,45,93,11,2,5,1,0,6,4,28,1,0,32,5,3,0.30392156862745096,0.4019607843137255,0.09803921568627455,45.77279069767442,0.34896142433234417,-4.088669124588515,48.14811433394015,91.51023852867833
202,2016,77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
203,2016,60146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
204,2016,76753,494,449,83,80,146,27,2,17,3,0,7,6,28,0,4,86,16,14,0.32516703786191536,0.5077951002227171,0.18262806236080176,80.22607287449392,0.38642094455852155,10.997216601558481,69.18226157206794,115.90112290566582
205,2016,73824,52,45,2,3,7,2,0,0,0,0,2,0,4,0,1,16,0,2,0.15555555555555556,0.2,0.04444444444444445,2.6169230769230767,0.22055999999999998,-6.70453965360073,7.151066545123064,7.9046750879020795
206,2016,73750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
207,2016,61554,49,45,1,8,9,1,0,1,4,0,2,0,1,0,1,19,2,1,0.2,0.28888888888888886,0.08888888888888885,3.0563265306122447,0.2404255319148936,-5.430400124129639,6.749175507670824,20.839648336302652
208,2016,72551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
209,2016,61666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
210,2016,66643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
211,2016,70142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
212,2016,79617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
213,2016,64468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
214,2016,73226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
215,2016,66838,150,143,23,19,48,8,0,6,2,1,0,1,5,0,1,41,3,0,0.3356643356643357,0.5174825174825175,0.18181818181818182,25.706666666666667,0.3878466666666666,3.5341841385597035,21.023561227590402,116.82944827885574
216,2016,72456,409,354,39,47,114,20,3,2,5,4,12,4,33,0,6,35,6,7,0.3220338983050847,0.4124293785310734,0.0903954802259887,58.40973105134475,0.3709672544080604,3.343306338100915,57.26817434312495,105.83881651781508
217,2016,77104,86,74,6,5,17,4,1,1,0,1,0,1,11,0,0,14,1,1,0.22972972972972974,0.35135135135135137,0.12162162162162163,8.88232558139535,0.31581395348837205,-3.6207839562443054,11.997897860973904,69.92704355278816
218,2016,78288,22,18,4,1,3,1,0,0,0,0,0,1,2,0,1,2,1,1,0.16666666666666666,0.2222222222222222,0.05555555555555555,1.2045454545454546,0.24677272727272725,-2.310847766636281,2.974961465152896,24.972475109211658
219,2016,60805,17,16,0,2,2,0,0,0,0,0,0,0,1,0,0,4,0,1,0.125,0.125,0.0,0.3988235294117647,0.155,-3.2078395624430263,2.1913035551504105,-34.783174892564105
220,2016,76746,24,20,0,3,7,1,1,0,0,0,0,0,3,0,1,8,0,0,0.35,0.5,0.15000000000000002,5.06,0.44070833333333326,1.721969006381038,3.43174870859921,151.24907757086424
221,2016,62559,415,366,56,39,106,20,0,7,3,1,2,5,38,2,4,84,10,6,0.2896174863387978,0.4016393442622951,0.11202185792349728,53.67759036144579,0.34868613138686133,-5.0366959657726005,58.087863383215016,91.33098801071841
222,2016,99222,45,40,5,4,10,2,0,0,0,1,0,0,5,0,0,9,3,0,0.25,0.3,0.04999999999999999,3.2511111111111113,0.30739999999999995,-2.239744758432089,6.2502278942570655,64.44849589790336
223,2016,75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
224,2016,75340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
225,2016,66965,7,6,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.16666666666666666,0.16666666666666666,0.0,0.36,0.2454285714285714,-0.7438468550592525,0.873736163562964,24.097259687831386
226,2016,64802,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.0,0.5,0.472,0.20054694621695532,0.3802734731084777,171.62390936319832
227,2016,65503,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,-0.0,0.0,-2.3099361896080217,0.6500091157702828,-135.70777444979808
228,2016,61295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
229,2016,65399,20,17,1,0,3,0,0,0,0,0,0,0,3,0,0,7,1,1,0.17647058823529413,0.17647058823529413,0.0,0.9450000000000001,0.25365000000000004,-1.9753874202370092,2.70123062898815,29.450449277249678
230,2016,62768,9,8,0,2,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0.25,0.25,0.0,0.7533333333333333,0.29277777777777775,-0.5679124886052873,1.1968986123771905,54.92758026942165
231,2016,61652,82,67,13,20,20,5,0,2,6,1,2,1,5,0,7,15,2,1,0.29850746268656714,0.4626865671641791,0.16417910447761197,13.721951219512192,0.3948249999999999,2.453646308113031,11.509922515952598,121.3732256804271
232,2016,60343,254,231,22,16,47,10,0,6,1,1,8,3,9,0,3,65,7,8,0.20346320346320346,0.3246753246753247,0.12121212121212122,16.938425196850392,0.2537682926829268,-25.060030682348767,35.461338461880516,29.527472771797626
233,2016,72749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3299908842297174,100.0
234,2016,62007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0,0.0,-0.9899726526891521,0.09000911577028264,-135.70777444979808
235,2016,62406,23,20,2,2,3,0,0,1,0,0,0,0,2,0,1,4,0,0,0.15,0.3,0.15,1.768695652173913,0.2632173913043478,-2.0711030082041937,3.129952043121557,35.680030801112004
236,2016,74158,52,46,9,4,9,2,0,1,0,0,0,1,5,1,0,15,2,0,0.1956521739130435,0.30434782608695654,0.10869565217391305,3.5907692307692303,0.25678431372549015,-4.987434536257531,7.184087797379664,31.491283842616337
